x [px], y [px], t [s], nPhotons [1], PSD value, t_relToExtTrigger [s]
  62.87,   18.75, 8.017606875000e-01, 129.0, 4.335946277495e-01, nan
 154.66,  200.53, 8.028453593750e-01,  96.0, 1.438290075521e-01, nan
 153.65,   99.64, 8.031115281250e-01,   4.0, 7.626464843750e-02, nan
   3.73,   42.67, 8.060326125000e-01,   2.0, 4.945295781250e-02, nan
   2.17,   35.82, 8.060402421875e-01,   2.0, 3.768538359375e-02, nan
 186.19,   65.68, 8.060990343750e-01,   1.0, 0.000000000000e+00, nan
 199.83,   58.04, 8.061070781250e-01,   2.0, 4.447129765625e-02, nan
 181.26,   82.22, 8.061840953125e-01,   2.0, 9.921168750000e-03, nan
  43.53,   67.08, 8.127568375000e-01,  83.0, 2.851388849398e-01, nan
  22.69,   21.08, 8.133134921875e-01, 105.0, 4.165726148958e-01, nan
 109.02,  219.57, 8.141993203125e-01,  66.0, 1.878694867661e-01, nan
  94.43,   71.59, 8.167592671875e-01,   2.0, 2.373596796875e-02, nan
 173.51,   54.26, 8.190551078125e-01,  28.0, 1.865172685826e-01, nan
 256.88,  235.46, 8.203715515625e-01,   1.0, 0.000000000000e+00, nan
 251.98,  167.39, 8.214485281250e-01,  10.0, 1.105870406250e-01, nan
  29.09,  192.94, 8.225871468750e-01,  59.0, 4.348878612288e-01, nan
 165.33,   15.85, 8.257535812500e-01,  17.0, 1.161482238971e-01, nan
  29.17,  198.44, 8.258890359375e-01,   5.0, 7.541343562500e-02, nan
 208.05,   20.09, 8.310639109375e-01,   1.0, 0.000000000000e+00, nan
  56.82,  122.72, 8.435792062500e-01,   9.0, 8.138824270833e-02, nan
  13.36,  248.92, 8.462846343750e-01,   5.0, 2.149759000000e-02, nan
  59.15,  144.54, 8.493921703125e-01,   8.0, 2.743574218754e-05, nan
  59.40,  152.65, 8.493927062500e-01,   2.0, 2.885606250000e-03, nan
 129.07,  149.62, 8.521589890625e-01,   5.0, 1.159770000000e-02, nan
  -0.20,  244.31, 8.545775546875e-01,   8.0, 1.114950000000e-03, nan
   3.81,  257.12, 8.545781546875e-01,   2.0, 1.884968750000e-04, nan
 136.15,  151.19, 8.611993453125e-01,   3.0, 4.331156250000e-04, nan
 140.17,  142.84, 8.611994953125e-01,   3.0, 2.001458333334e-04, nan
 172.50,  120.99, 8.617431515625e-01,   1.0, 0.000000000000e+00, nan
 193.74,   20.02, 8.634963937500e-01,  26.0, 2.132760198317e-01, nan
 184.47,   33.49, 8.637821375000e-01, 108.0, 3.372139039497e-01, nan
 100.96,  176.17, 8.662355640625e-01,   5.0, 9.424230406250e-02, nan
  19.84,  231.32, 8.692487437500e-01, 129.0, 1.628500124516e-01, nan
  15.07,  228.44, 8.692688078125e-01,  70.0, 1.680388177679e-01, nan
 204.40,   14.59, 8.694402812500e-01,   7.0, 1.305094457589e-01, nan
 179.41,  240.97, 8.700070859375e-01, 162.0, 1.669363559317e-01, nan
 139.78,  245.49, 8.700199906250e-01,  23.0, 3.481551100543e-02, nan
 152.97,  230.18, 8.700230875000e-01,   6.0, 4.663186458333e-03, nan
 146.19,  248.27, 8.700437750000e-01,   4.0, 2.608866640625e-02, nan
 141.14,  240.95, 8.700562953125e-01,   3.0, 2.088030989583e-02, nan
  30.27,  242.71, 8.701243468750e-01,  22.0, 1.587240941051e-01, nan
 251.39,   11.77, 8.795947093750e-01,  30.0, 1.732440069271e-01, nan
 170.47,  155.55, 8.805118156250e-01,   7.0, 1.145342379464e-01, nan
 153.65,  169.57, 8.814642421875e-01,   2.0, 9.997952343750e-03, nan
 139.06,  208.21, 8.868640031250e-01,  35.0, 2.111211728571e-01, nan
  11.31,  111.86, 8.923718406250e-01,  27.0, 1.866047908565e-01, nan
 176.66,  164.62, 8.932992328125e-01,   2.0, 3.508188984375e-02, nan
 131.51,  187.02, 8.954475109375e-01,  71.0, 7.133194771127e-02, nan
 122.95,  201.77, 8.954489656250e-01,   3.0, 4.300831250000e-03, nan
 158.22,  193.83, 8.954500359375e-01,  17.0, 9.185228180147e-02, nan
 132.07,  183.46, 8.954528156250e-01,  18.0, 8.625968142361e-02, nan
 143.58,  189.50, 8.954917125000e-01,   2.0, 1.477933593750e-03, nan
 148.66,  191.55, 8.955441296875e-01,   2.0, 1.184800000000e-03, nan
 191.57,  218.00, 8.979644625000e-01,  39.0, 4.969876025641e-02, nan
 133.32,  254.32, 9.010271140625e-01,   4.0, 7.088852734375e-03, nan
 127.60,  251.70, 9.010278187500e-01,   2.0, 1.216292421875e-02, nan
  50.49,  169.10, 9.052751421875e-01,  22.0, 1.141988047585e-01, nan
 168.55,  174.93, 9.065727000000e-01,   2.0, 4.779822812500e-02, nan
 113.32,   23.19, 9.074771312500e-01,  13.0, 2.853343269231e-03, nan
  76.01,    9.64, 9.077641500000e-01,  35.0, 1.264634562500e-02, nan
  69.85,   30.77, 9.078478468750e-01,  31.0, 1.750102377016e-01, nan
  82.26,  230.11, 9.083944968750e-01, 101.0, 2.123281635829e-01, nan
  66.21,   11.54, 9.089612671875e-01,  19.0, 5.904695394737e-03, nan
  95.19,   20.94, 9.089637218750e-01,  18.0, 1.859921400174e-01, nan
  82.44,   -0.81, 9.089638484375e-01,   3.0, 3.982292187500e-03, nan
  58.99,   12.75, 9.089709078125e-01,  14.0, 4.850569308036e-03, nan
  80.62,   34.92, 9.089894265625e-01,  12.0, 1.754643984375e-01, nan
  36.50,  205.34, 9.115115718750e-01,   3.0, 1.805503802083e-02, nan
  48.44,  206.94, 9.115432312500e-01,   2.0, 4.710097187500e-02, nan
  57.23,   14.51, 9.134255953125e-01,   5.0, 5.602624999996e-05, nan
  81.05,   35.11, 9.135184593750e-01,  10.0, 7.468228468750e-02, nan
 167.40,    9.88, 9.143489781250e-01,   1.0, 0.000000000000e+00, nan
 233.25,  178.71, 9.148977187500e-01,  23.0, 8.316709042120e-02, nan
 234.81,  164.06, 9.149013609375e-01,   5.0, 7.192883406250e-02, nan
 256.57,  174.40, 9.149034640625e-01,   2.0, 2.081137500000e-03, nan
 243.50,  185.15, 9.149052187500e-01,   2.0, 7.634546875000e-04, nan
 178.42,   46.37, 9.149133156250e-01,  34.0, 2.801716650735e-01, nan
  31.58,  175.34, 9.166379625000e-01,  14.0, 1.077701977679e-01, nan
 156.55,   81.51, 9.181806093750e-01,  13.0, 1.717476141827e-01, nan
 213.92,  166.96, 9.186679046875e-01,   2.0, 1.344183671875e-02, nan
 231.31,  126.33, 9.186688531250e-01, 148.0, 1.790842697741e-01, nan
 223.59,  178.40, 9.186832453125e-01,   2.0, 5.022523437500e-04, nan
 214.73,  122.59, 9.187421390625e-01, 202.0, 7.291266353960e-01, nan
 167.43,   21.65, 9.189761703125e-01,   7.0, 8.462890580357e-02, nan
 210.99,  175.96, 9.201552156250e-01,   9.0, 1.193775277778e-01, nan
  53.98,   68.27, 9.235621171875e-01,  23.0, 1.970355984375e-01, nan
  96.40,  188.35, 9.294808984375e-01,   2.0, 4.622331640625e-02, nan
  95.45,  220.60, 9.294811171875e-01,  40.0, 1.932115186328e-01, nan
  20.68,   85.63, 9.316061734375e-01,  32.0, 6.178702680664e-02, nan
  16.14,   87.99, 9.316133640625e-01,   4.0, 1.799476640625e-02, nan
  49.19,  185.68, 9.370157812500e-01,   2.0, 4.139111250000e-02, nan
  98.97,  212.01, 9.373782859375e-01,  15.0, 1.333186507292e-01, nan
 101.46,  133.21, 9.380159578125e-01,  74.0, 1.199687580025e-01, nan
 190.34,  216.77, 9.435087421875e-01,   5.0, 1.380472500000e-03, nan
 186.27,  248.58, 9.435089781250e-01,  46.0, 7.608204718071e-02, nan
 182.58,  197.48, 9.435198250000e-01,   7.0, 1.319697814732e-01, nan
 183.54,  241.70, 9.435245296875e-01,  11.0, 6.745330539773e-02, nan
 258.21,   26.47, 9.456355109375e-01,   1.0, 0.000000000000e+00, nan
 248.23,   23.09, 9.456411562500e-01,   6.0, 1.144649940104e-01, nan
 194.54,  228.85, 9.484459187500e-01,   2.0, 4.864315937500e-02, nan
 199.05,  238.56, 9.488005500000e-01,   3.0, 6.218088593750e-02, nan
  73.40,  234.93, 9.513414796875e-01,  47.0, 5.794297014628e-02, nan
  64.92,  235.30, 9.513416687500e-01,   2.0, 1.549355468750e-03, nan
  78.72,  220.58, 9.513453390625e-01,   4.0, 4.859662890625e-03, nan
  64.04,  142.12, 9.535841015625e-01, 126.0, 3.783093759425e-01, nan
  14.27,  108.70, 9.555993625000e-01,  29.0, 6.453627871767e-02, nan
   9.22,   50.58, 9.556039312500e-01,  86.0, 2.759536250182e-01, nan
 190.15,  250.61, 9.558987531250e-01,   8.0, 5.953319257813e-02, nan
 252.71,    8.28, 9.604856296875e-01,   3.0, 6.349813125000e-02, nan
 172.57,  154.88, 9.630062218750e-01,   2.0, 3.937193984375e-02, nan
  14.85,  228.84, 9.654049109375e-01,  14.0, 7.821386941964e-02, nan
  20.80,  229.11, 9.656278421875e-01,   2.0, 3.395565078125e-02, nan
  94.13,  149.94, 9.690335312500e-01,   9.0, 8.674386753472e-02, nan
  94.51,  152.75, 9.692575062500e-01,   5.0, 5.686282343750e-02, nan
 148.89,  167.38, 9.805268203125e-01,  16.0, 1.702381353516e-01, nan
  41.66,  157.47, 9.847469359375e-01,  21.0, 2.247393289435e-01, nan
  53.96,  161.97, 9.847515125000e-01,  15.0, 1.830590354167e-02, nan
 221.00,  132.07, 9.868111625000e-01,  14.0, 7.442411473214e-02, nan
   4.36,  149.52, 9.895788765625e-01,   3.0, 3.332911979167e-03, nan
   8.56,  142.84, 9.895892234375e-01,   2.0, 1.551382812500e-04, nan
  80.95,   33.65, 9.907543750000e-01,   3.0, 3.649187500000e-04, nan
 233.46,  184.34, 9.930116531250e-01,   2.0, 4.063427578125e-02, nan
 191.86,   95.58, 9.969179281250e-01, 412.0, 5.564844588858e-01, nan
 235.71,   98.71, 9.969256843750e-01,  49.0, 1.927073946747e-01, nan
 249.96,   95.14, 9.969275484375e-01,   4.0, 4.486381992187e-02, nan
 242.98,   87.65, 9.969294546875e-01,   3.0, 7.234350416667e-02, nan
 233.92,  105.23, 9.969327109375e-01,   5.0, 4.584203000000e-02, nan
 241.55,  107.77, 9.969455250000e-01,   2.0, 7.396058593750e-03, nan
 219.91,  100.13, 9.970195796875e-01,  10.0, 1.871416762500e-01, nan
  91.46,  116.25, 9.983889890625e-01,  19.0, 9.837008026316e-02, nan
  85.94,  137.07, 9.992521125000e-01, 183.0, 4.800189802339e-01, nan
   9.76,   44.28, 1.007281159375e+00,  21.0, 2.252149226935e-01, nan
  34.29,   24.17, 1.007879259375e+00,   3.0, 6.771759479167e-02, nan
  11.68,   57.22, 1.008293575000e+00,   2.0, 1.486636484375e-02, nan
 180.31,   58.03, 1.010823676563e+00,   3.0, 3.513697916654e-05, nan
 154.18,  207.69, 1.011826909375e+00,   2.0, 4.114316484375e-02, nan
 179.41,  250.47, 1.014407270312e+00,   3.0, 1.174511458333e-03, nan
 104.89,  115.38, 1.019649662500e+00,   2.0, 1.144859375000e-04, nan
 228.55,  199.87, 1.019685056250e+00,   2.0, 2.077797578125e-02, nan
  15.25,  111.67, 1.020926504688e+00,   2.0, 1.550703906250e-03, nan
  12.21,  113.22, 1.020927120312e+00,   2.0, 4.789609375000e-05, nan
  14.13,  120.85, 1.020928126562e+00,   2.0, 8.571875000030e-06, nan
  43.82,  209.09, 1.023246346875e+00,   3.0, 7.269600156250e-02, nan
  31.43,  252.59, 1.025196940625e+00,   3.0, 1.416994375000e-02, nan
  18.42,  249.87, 1.025229765625e+00,   2.0, 4.155317187500e-03, nan
  76.86,  241.11, 1.026973864062e+00,   2.0, 4.592964531250e-02, nan
  79.23,  223.32, 1.027048371875e+00,  10.0, 1.540798301563e-01, nan
  87.33,  248.47, 1.027179112500e+00,   2.0, 2.304237890625e-02, nan
 100.60,  246.09, 1.027209226562e+00,   2.0, 2.314282578125e-02, nan
 240.05,  242.46, 1.031843342187e+00, 110.0, 2.170747749006e-01, nan
 217.04,  239.24, 1.032300771875e+00,   3.0, 5.642605364583e-02, nan
  96.85,  229.92, 1.032947115625e+00,   3.0, 9.584075989583e-02, nan
 232.12,  228.34, 1.032957962500e+00,   2.0, 7.823044531250e-03, nan
 219.36,  233.28, 1.033032376563e+00,   2.0, 3.783192656250e-02, nan
   7.92,  226.36, 1.033468646875e+00,   2.0, 2.368749999926e-06, nan
   0.19,  230.35, 1.033469439062e+00,   2.0, 8.984609375007e-05, nan
  27.46,  226.99, 1.034652535938e+00,   2.0, 4.906305156250e-02, nan
 134.25,   67.24, 1.036690865625e+00,   2.0, 4.925644531250e-02, nan
  91.40,   14.23, 1.037961739062e+00,   3.0, 6.966267500000e-02, nan
 136.68,  159.52, 1.038852776562e+00,   7.0, 5.095615870536e-02, nan
 204.03,   22.08, 1.040064067187e+00,   3.0, 5.782602760417e-02, nan
 133.04,   56.67, 1.040267987500e+00,   2.0, 4.769077343750e-02, nan
 249.69,  121.90, 1.043740128125e+00,  13.0, 1.432891200721e-01, nan
  83.32,   25.51, 1.046218067187e+00,   3.0, 6.505826770833e-02, nan
  95.42,   26.29, 1.046742395312e+00,   2.0, 4.508053828125e-02, nan
 237.68,  113.91, 1.051297617187e+00,   2.0, 4.879964375000e-02, nan
 150.96,  128.28, 1.051668354687e+00,   6.0, 5.239846197917e-02, nan
 148.15,  119.37, 1.051708007812e+00,  27.0, 5.437655034722e-02, nan
 246.16,   10.05, 1.052694278125e+00,   2.0, 1.762655468750e-02, nan
 251.63,   -2.82, 1.052695618750e+00,   2.0, 7.875101562499e-04, nan
 261.96,    2.08, 1.052780417187e+00,   2.0, 5.607968749999e-05, nan
 250.99,   19.52, 1.052880250000e+00,   3.0, 2.316375416667e-02, nan
 150.83,   91.21, 1.054931018750e+00,   2.0, 4.027522578125e-02, nan
  82.44,  220.31, 1.063983607813e+00,   2.0, 3.867572343750e-02, nan
 178.47,  225.81, 1.068690468750e+00,  14.0, 1.061969123884e-01, nan
 126.83,  244.23, 1.069245596875e+00, 198.0, 2.391705782592e-01, nan
 183.20,  176.72, 1.069256954687e+00, 175.0, 4.616764133393e-01, nan
  38.36,   51.48, 1.071167971875e+00,  31.0, 1.822318497984e-01, nan
  36.91,   74.39, 1.071243251562e+00,   4.0, 8.119360585938e-02, nan
  98.41,  100.16, 1.071776067187e+00,  92.0, 2.054337266135e-01, nan
 214.33,   68.26, 1.072285100000e+00,  19.0, 5.812546430921e-02, nan
 216.02,   52.18, 1.072311828125e+00,   1.0, 0.000000000000e+00, nan
  60.16,   80.94, 1.072565428125e+00,   3.0, 6.695793281250e-02, nan
  48.49,  217.21, 1.074158332812e+00,   2.0, 3.710813906250e-02, nan
  12.35,   50.73, 1.076629185937e+00,  21.0, 1.417223392113e-01, nan
 179.10,  211.08, 1.077392856250e+00,   5.0, 5.615578312500e-02, nan
  65.24,   24.48, 1.078159512500e+00,   2.0, 3.655120234375e-02, nan
 142.28,  124.99, 1.091895365625e+00,   4.0, 3.471757812501e-05, nan
  50.02,  128.13, 1.091990570312e+00,  13.0, 1.940533245192e-02, nan
   9.18,  114.27, 1.092067806250e+00,  48.0, 1.860627145182e-01, nan
  46.10,   18.02, 1.093043903125e+00,   2.0, 1.088753906250e-03, nan
 123.31,  241.59, 1.093389301563e+00,  26.0, 1.821133921274e-01, nan
 169.46,  155.31, 1.093586987500e+00,   3.0, 6.282863645833e-02, nan
 188.37,  242.23, 1.097497500000e+00,   2.0, 4.628443203125e-02, nan
  58.44,   41.45, 1.101843053125e+00,   2.0, 4.165515468750e-02, nan
  33.69,  151.58, 1.112104348437e+00,  16.0, 1.301573730469e-01, nan
  56.14,  231.23, 1.118509773438e+00,   4.0, 5.272495312500e-03, nan
 219.40,  121.32, 1.120786025000e+00,   2.0, 4.986124687500e-02, nan
  50.35,  259.81, 1.130383184375e+00,   1.0, 0.000000000000e+00, nan
 118.39,   73.35, 1.135205385937e+00,   4.0, 2.786830937500e-02, nan
 157.97,   59.28, 1.135310640625e+00,   3.0, 2.973348125000e-02, nan
 110.46,   24.49, 1.136897214062e+00,   1.0, 0.000000000000e+00, nan
  23.61,   16.18, 1.138366292187e+00,   9.0, 1.204682942708e-01, nan
 148.66,  243.72, 1.148227828125e+00,  17.0, 1.591936893382e-02, nan
 147.38,  245.21, 1.148255907812e+00,  12.0, 2.849017408854e-02, nan
 150.99,  248.87, 1.148258071875e+00,   2.0, 3.258608750000e-02, nan
 135.61,  252.27, 1.148264720313e+00,   3.0, 2.448714322917e-02, nan
  30.31,  169.36, 1.148350375000e+00,  17.0, 9.794942564338e-02, nan
  20.12,   19.44, 1.151568176562e+00,  11.0, 1.719654404830e-01, nan
  90.21,   58.80, 1.151645057812e+00,  27.0, 1.028896106481e-01, nan
 102.44,   78.65, 1.151654431250e+00,   9.0, 4.503672621528e-02, nan
  37.63,  203.72, 1.154851862500e+00,   4.0, 7.571016953125e-02, nan
  16.73,  121.03, 1.157028715625e+00,  25.0, 3.153522375000e-02, nan
  13.83,  117.30, 1.157034214062e+00,  26.0, 3.693365306490e-02, nan
  18.68,  118.56, 1.157034595312e+00,   5.0, 1.139796500000e-02, nan
 186.74,  225.04, 1.160085923438e+00,   2.0, 1.476138125000e-02, nan
 178.96,  232.75, 1.161023084375e+00,   2.0, 1.428251250000e-02, nan
 183.61,   30.70, 1.162797554688e+00,   2.0, 4.818837656250e-02, nan
 170.11,   29.60, 1.163441562500e+00,   5.0, 1.210638696875e-01, nan
  29.66,  194.31, 1.165941873437e+00,   4.0, 7.559607578125e-02, nan
  24.09,   70.44, 1.167264573438e+00,   2.0, 1.653117578125e-02, nan
 108.98,  125.01, 1.170860367187e+00,  57.0, 1.498489645011e-01, nan
  77.68,   69.53, 1.171569210937e+00,   3.0, 6.134808802083e-02, nan
  71.30,  139.30, 1.173870446875e+00,   5.0, 2.125884375001e-04, nan
   2.50,   54.90, 1.175252446875e+00,   6.0, 2.103546848958e-02, nan
  25.43,   50.47, 1.175257607812e+00,   6.0, 8.324416875000e-02, nan
 134.35,  241.79, 1.175504359375e+00,   2.0, 4.201432031250e-03, nan
  23.39,   98.98, 1.175568643750e+00,   1.0, 0.000000000000e+00, nan
   4.54,  115.51, 1.175635468750e+00,   5.0, 9.097942781250e-02, nan
  28.04,   43.95, 1.178748985937e+00,   5.0, 8.494421406250e-02, nan
 127.82,   62.61, 1.179934879687e+00,  20.0, 1.484307487500e-01, nan
 121.91,  184.52, 1.183510648437e+00,  18.0, 1.479705462674e-01, nan
 114.60,  196.08, 1.183513345312e+00,   2.0, 3.346180156250e-02, nan
  28.19,   51.50, 1.184584664062e+00,   4.0, 6.995535507812e-02, nan
 179.26,  134.90, 1.187766056250e+00,   7.0, 1.385706850446e-01, nan
 183.44,  136.06, 1.187770696875e+00,   7.0, 1.059305412946e-01, nan
 180.48,  139.87, 1.188282550000e+00,   2.0, 3.893530781250e-02, nan
 204.96,  107.59, 1.189228329687e+00,   4.0, 6.278664062500e-04, nan
 143.87,   45.45, 1.196252212500e+00,  34.0, 1.611038562960e-01, nan
 125.55,  126.56, 1.196785926563e+00,  36.0, 1.038150280382e-01, nan
 162.65,  107.42, 1.196791187500e+00,   2.0, 3.088558984375e-02, nan
 180.79,  225.22, 1.197268164063e+00,  91.0, 3.381737992445e-01, nan
 122.99,  130.19, 1.198918003125e+00,  14.0, 1.102964146205e-01, nan
 118.12,  213.28, 1.199240475000e+00,  18.0, 1.810218408854e-01, nan
 256.22,  244.11, 1.200414050000e+00,   7.0, 2.849169419643e-03, nan
 247.00,  253.68, 1.200428300000e+00,   3.0, 8.961442708333e-04, nan
 257.58,  254.42, 1.200428665625e+00,   2.0, 3.306750000001e-04, nan
 146.87,    8.64, 1.201695954687e+00, 120.0, 2.204976392839e-01, nan
 133.60,  233.80, 1.202682367187e+00,   2.0, 4.796925781250e-02, nan
  43.50,  138.06, 1.203353028125e+00,   2.0, 3.996476406250e-02, nan
  91.62,  163.34, 1.203394729688e+00, 275.0, 4.955799559205e-01, nan
  39.19,  162.04, 1.203606753125e+00,   3.0, 3.330517500000e-02, nan
  96.63,  144.43, 1.203851692187e+00, 145.0, 4.101740682328e-01, nan
 241.15,  166.62, 1.207301856250e+00, 174.0, 2.218482051814e-01, nan
 217.59,  173.98, 1.207304515625e+00,   2.0, 1.327919218750e-02, nan
 252.52,  164.86, 1.207515337500e+00,   3.0, 5.241432135417e-02, nan
 228.84,  186.98, 1.207516751563e+00,  42.0, 2.123519571801e-01, nan
 156.87,   62.51, 1.207780409375e+00,  12.0, 1.681307394531e-01, nan
 177.12,  247.83, 1.208882960938e+00,  12.0, 9.240487122396e-02, nan
 188.74,  236.48, 1.209044212500e+00,   2.0, 4.715684687500e-02, nan
 231.18,  260.09, 1.211698959375e+00,   1.0, 0.000000000000e+00, nan
  63.51,  132.98, 1.212929564062e+00,   6.0, 8.975303463542e-02, nan
 199.51,  192.96, 1.214794859375e+00,  19.0, 1.609433847039e-01, nan
  93.87,   17.71, 1.216691859375e+00,  17.0, 1.051691645221e-01, nan
  19.95,  188.26, 1.220633103125e+00,  32.0, 5.203202636719e-03, nan
  13.26,  184.74, 1.220638596875e+00,   6.0, 1.376180260417e-02, nan
  22.26,  192.54, 1.220646904687e+00,   3.0, 9.349481770833e-03, nan
  93.69,  109.22, 1.221013132813e+00,  86.0, 2.872419691315e-01, nan
 135.41,  157.90, 1.225342046875e+00,   4.0, 9.231859414062e-02, nan
 238.50,  247.94, 1.229611971875e+00,  11.0, 8.772021093750e-02, nan
 146.96,  164.77, 1.230407831250e+00,   2.0, 4.747303984375e-02, nan
 245.43,  240.71, 1.230995181250e+00,   7.0, 7.886741495536e-02, nan
 237.96,  243.65, 1.233821015625e+00,   2.0, 4.439243437500e-02, nan
   8.25,   42.10, 1.233865910937e+00,   2.0, 3.615596093750e-02, nan
 249.20,  242.15, 1.236091156250e+00,   2.0, 4.347000078125e-02, nan
 199.35,   73.23, 1.240510525000e+00, 216.0, 5.256635785735e-01, nan
 186.21,   68.89, 1.240888550000e+00,  15.0, 1.384166207292e-01, nan
 151.40,   20.63, 1.242978460937e+00,  32.0, 4.830559477539e-02, nan
 106.43,  184.81, 1.244167007813e+00,  10.0, 1.027782031250e-03, nan
  98.52,  181.93, 1.244167629687e+00,   2.0, 1.696509843750e-02, nan
 119.49,  177.99, 1.244192082812e+00,   1.0, 0.000000000000e+00, nan
  97.36,  109.81, 1.250226885937e+00,  27.0, 3.396301504630e-03, nan
  97.77,  119.81, 1.250231929687e+00,   4.0, 3.508685546875e-02, nan
  93.14,  113.52, 1.250232554687e+00,   2.0, 4.591406249976e-06, nan
 107.34,  109.41, 1.250235851562e+00,   3.0, 2.925794114583e-02, nan
  67.79,   18.45, 1.252528292187e+00,  12.0, 1.499385493490e-01, nan
  31.17,  160.25, 1.253479760937e+00,   1.0, 0.000000000000e+00, nan
 203.93,  217.20, 1.253893614062e+00,  11.0, 9.720869985795e-02, nan
 180.47,  238.99, 1.254060421875e+00,   2.0, 2.984387890625e-02, nan
  24.86,  132.02, 1.256622220312e+00, 295.0, 4.964307700583e-01, nan
 126.57,  187.42, 1.258369698437e+00,   6.0, 8.934514218750e-02, nan
 119.69,  185.48, 1.261438820312e+00,   5.0, 7.873824187500e-02, nan
 216.85,   68.53, 1.265482450000e+00, 146.0, 1.917532865475e-01, nan
   3.38,  106.74, 1.275120101562e+00,   2.0, 7.339062499945e-06, nan
  44.12,    4.12, 1.275900832812e+00,  11.0, 9.109123039773e-02, nan
 126.42,   85.40, 1.279700639062e+00,   5.0, 5.743876406250e-02, nan
 128.59,   94.22, 1.280078634375e+00,   2.0, 3.570436562500e-02, nan
  75.60,  159.86, 1.280117814063e+00,  33.0, 5.861437026514e-04, nan
 121.66,  159.09, 1.280146989062e+00, 136.0, 5.430887870175e-01, nan
  78.06,  143.14, 1.280149453125e+00,   4.0, 1.277171093750e-02, nan
  25.77,  202.19, 1.282502006250e+00, 174.0, 3.953530841325e-01, nan
 238.93,  180.74, 1.282719195312e+00,   2.0, 4.365766171875e-02, nan
  64.36,  122.48, 1.283279795312e+00,   7.0, 1.742090937500e-02, nan
  54.18,  116.52, 1.283280023437e+00,   1.0, 0.000000000000e+00, nan
  70.81,  133.07, 1.283315295312e+00,   2.0, 9.326773437500e-03, nan
 132.82,  127.35, 1.287273682812e+00,   3.0, 5.648437500024e-06, nan
 116.78,  129.87, 1.287304298438e+00,   2.0, 8.513585937500e-04, nan
  89.73,  203.18, 1.288596343750e+00,  10.0, 1.009111367188e-01, nan
 234.09,  192.36, 1.288987739062e+00,   6.0, 7.952030807292e-02, nan
 183.50,  136.78, 1.290282468750e+00,   2.0, 4.670574765625e-02, nan
 142.09,   33.21, 1.291601429688e+00,  11.0, 2.557712357955e-02, nan
 152.30,   20.38, 1.291603429687e+00,   2.0, 3.496328125008e-05, nan
 139.58,   12.01, 1.291615346875e+00,  24.0, 1.731648998698e-01, nan
 148.80,   42.38, 1.291638162500e+00,   7.0, 6.597781651786e-02, nan
 168.26,  215.05, 1.296853178125e+00,   2.0, 3.593437500005e-05, nan
 204.30,  211.59, 1.296930470312e+00,   9.0, 6.022464600694e-02, nan
 156.28,  196.99, 1.297210900000e+00,   7.0, 2.173472767857e-02, nan
 175.09,  252.95, 1.299606156250e+00,   6.0, 1.001823958333e-03, nan
 186.17,  249.59, 1.299617471875e+00,   2.0, 9.989062499938e-06, nan
 101.40,   15.90, 1.303306978125e+00,   3.0, 5.433072916664e-05, nan
  94.94,   27.55, 1.303345640625e+00,   1.0, 0.000000000000e+00, nan
 161.78,   70.31, 1.303979101562e+00,   3.0, 6.411696614583e-02, nan
 196.24,  184.63, 1.305271887500e+00,  21.0, 4.283712730655e-02, nan
  88.95,  171.15, 1.306391446875e+00,  37.0, 1.989335792230e-01, nan
 221.57,   70.29, 1.306918584375e+00,  68.0, 1.797148147059e-01, nan
 153.71,  190.59, 1.322216026563e+00,   8.0, 1.328555664062e-03, nan
 164.91,  187.68, 1.322216210937e+00,   3.0, 8.278697916664e-05, nan
 239.00,  216.92, 1.322616893750e+00,   6.0, 8.208139739583e-02, nan
 224.49,   90.92, 1.323100957812e+00,  27.0, 1.496996741898e-01, nan
 238.00,  112.12, 1.330071053125e+00,   2.0, 4.936601250000e-02, nan
 152.34,    6.02, 1.330635378125e+00,  13.0, 1.106161739183e-01, nan
 143.32,    0.03, 1.331558171875e+00,   9.0, 1.021341642361e-01, nan
  29.82,  132.87, 1.333420776562e+00,  41.0, 1.403422467226e-01, nan
  17.46,  127.68, 1.336025778125e+00,   4.0, 7.370959179687e-02, nan
  69.65,   12.95, 1.341662396875e+00,   3.0, 6.429173593750e-02, nan
  51.11,   17.18, 1.341664231250e+00,   3.0, 1.136040729167e-02, nan
  54.95,   30.19, 1.341665387500e+00,   1.0, 0.000000000000e+00, nan
  54.16,    6.79, 1.341773139062e+00,   3.0, 2.140133697917e-02, nan
 195.20,  193.52, 1.341946196875e+00,   4.0, 3.838162890625e-03, nan
 262.17,   79.81, 1.342195037500e+00,   1.0, 0.000000000000e+00, nan
 152.43,  233.72, 1.343562273437e+00,  15.0, 1.357732881250e-01, nan
 148.24,    4.40, 1.346104603125e+00,   3.0, 6.832648489583e-02, nan
 165.62,    7.98, 1.346803314062e+00,   4.0, 8.094932031250e-02, nan
 176.72,   29.70, 1.353038479687e+00, 252.0, 5.039723931362e-01, nan
 198.90,   76.86, 1.353226604687e+00, 127.0, 4.682978501107e-01, nan
 108.22,  105.21, 1.356808240625e+00,   5.0, 7.936493625000e-02, nan
 117.95,  242.29, 1.357976745313e+00,   5.0, 7.133208031250e-02, nan
 170.56,  222.60, 1.360076379687e+00, 246.0, 4.405724849022e-01, nan
