x [px], y [px], t [s], nPhotons [1], PSD value, t_relToExtTrigger [s]
  15.06,    6.82, 2.678235718750e-01,   2.0, 9.977265625000e-05, nan
 155.67,  203.29, 2.678706875000e-01,   2.0, 2.217709062500e-02, nan
 208.34,  214.55, 2.733625890625e-01,  10.0, 1.036106501562e-01, nan
   6.14,   91.61, 2.759608968750e-01,   2.0, 4.688541015625e-02, nan
  59.45,  133.25, 2.771486687500e-01,   3.0, 5.672599375000e-02, nan
  94.80,   84.62, 2.772283312500e-01,   8.0, 1.014364156250e-01, nan
 168.28,    1.46, 2.828083593750e-01,   2.0, 4.840468750000e-05, nan
  17.43,  166.07, 2.882359437500e-01,   3.0, 7.012556718750e-02, nan
 212.59,  231.10, 2.899206062500e-01,   2.0, 4.792729609375e-02, nan
 220.99,  114.23, 2.916740140625e-01,   2.0, 6.428124999999e-05, nan
 238.88,  120.23, 2.917535109375e-01,   2.0, 2.491160703125e-02, nan
  72.46,  238.83, 2.937100468750e-01,   7.0, 8.468954151786e-02, nan
  99.44,  223.72, 3.000396859375e-01,   3.0, 1.247406250000e-04, nan
 128.46,  205.34, 3.000717625000e-01,   3.0, 7.110535989583e-02, nan
 150.30,  220.35, 3.057410687500e-01,   3.0, 4.638569739583e-02, nan
 220.75,  167.08, 3.144410812500e-01, 231.0, 3.616799018466e-01, nan
 202.45,  126.47, 3.156911343750e-01,  10.0, 9.966496953125e-02, nan
  37.54,    1.16, 3.166661109375e-01,  31.0, 1.020763472782e-01, nan
  93.60,  159.27, 3.167094500000e-01,  10.0, 7.038143265625e-02, nan
  89.05,  165.45, 3.167237593750e-01,   5.0, 5.397818281250e-02, nan
  92.17,  179.64, 3.167239406250e-01,   3.0, 3.464946822917e-02, nan
  86.66,  162.68, 3.167334484375e-01,   3.0, 4.136013125000e-02, nan
 174.10,  204.87, 3.213612078125e-01, 121.0, 4.225066405346e-01, nan
  36.24,  126.74, 3.220639671875e-01,   4.0, 2.346795937500e-02, nan
  10.92,  131.58, 3.221249031250e-01,   3.0, 3.277384270833e-02, nan
  39.74,    6.17, 3.245772328125e-01,   3.0, 6.032298958333e-02, nan
 116.07,  168.49, 3.255262484375e-01,   7.0, 7.535627031250e-02, nan
  57.30,  243.38, 3.255530796875e-01,   2.0, 2.738510312500e-02, nan
 167.44,  115.81, 3.282304046875e-01, 131.0, 1.946731252624e-01, nan
 152.11,   54.43, 3.292662796875e-01,  23.0, 1.261494420516e-01, nan
  89.75,   75.69, 3.309586718750e-01,   2.0, 4.795211562500e-02, nan
  39.33,   50.66, 3.317942703125e-01,   2.0, 4.319739062500e-03, nan
 147.03,   97.42, 3.356672312500e-01,  45.0, 2.566565971875e-01, nan
 211.71,   54.72, 3.417013812500e-01,  75.0, 2.765115477292e-01, nan
 121.79,  167.09, 3.431846859375e-01,   3.0, 6.919514375000e-02, nan
 115.71,  182.24, 3.431935796875e-01,   3.0, 6.835122656250e-02, nan
 225.52,   29.94, 3.447550640625e-01, 184.0, 1.492679762398e-01, nan
 121.58,  246.71, 3.510972515625e-01, 105.0, 3.146509541815e-01, nan
 136.81,  245.11, 3.512089656250e-01,   7.0, 3.548673727679e-02, nan
  97.42,  231.32, 3.540498390625e-01,   6.0, 1.077294664062e-01, nan
 161.60,  250.33, 3.605149593750e-01,  51.0, 2.767782200061e-01, nan
  14.93,  214.58, 3.605188312500e-01,   5.0, 3.194062499978e-06, nan
  59.25,  131.92, 3.638296187500e-01,  50.0, 2.129538304062e-01, nan
  73.86,  259.15, 3.682721140625e-01,   4.0, 4.253515624983e-06, nan
  86.85,  257.42, 3.682741328125e-01,   1.0, 0.000000000000e+00, nan
 195.48,  211.66, 3.705979328125e-01,  12.0, 1.520154170573e-01, nan
 131.61,   83.77, 3.720581312500e-01,   2.0, 1.575685234375e-02, nan
 189.55,  135.45, 3.805482296875e-01,   2.0, 2.350859375000e-05, nan
 203.42,  150.65, 3.805519171875e-01,   2.0, 1.939633281250e-02, nan
 191.35,  126.45, 3.805763640625e-01,   3.0, 4.781561458333e-02, nan
 173.64,  126.38, 3.805792515625e-01,   8.0, 8.252845996094e-02, nan
 230.35,  145.42, 3.805925671875e-01, 284.0, 3.094963025198e-01, nan
 240.48,  169.36, 3.826946015625e-01, 163.0, 2.362674132285e-01, nan
 226.62,  151.75, 3.826947953125e-01,   6.0, 4.050598958333e-05, nan
 236.80,  152.32, 3.826975093750e-01,   3.0, 4.065286458333e-04, nan
 214.46,  211.84, 3.851928187500e-01,   2.0, 2.030468749997e-06, nan
 208.21,  123.11, 3.887695531250e-01,   3.0, 2.780816458333e-02, nan
 140.96,  138.23, 3.957946718750e-01,  22.0, 1.268495963778e-01, nan
 104.43,   91.36, 3.987092203125e-01,   2.0, 2.483515624999e-05, nan
 135.39,  253.88, 3.997206750000e-01,   2.0, 2.499218750002e-05, nan
 248.32,  210.22, 4.010403562500e-01, 195.0, 1.658761777404e-01, nan
 253.72,  225.60, 4.010447906250e-01,   2.0, 1.034101328125e-02, nan
 264.76,  211.97, 4.010557656250e-01,   2.0, 3.125406250000e-04, nan
 248.00,  213.46, 4.010730578125e-01,   2.0, 4.432236718750e-03, nan
 154.81,   54.29, 4.032760046875e-01,  17.0, 9.195965716912e-03, nan
 181.31,   20.57, 4.032850406250e-01, 369.0, 3.862083678819e-01, nan
 146.39,  153.31, 4.034621125000e-01,   2.0, 4.628824609375e-02, nan
 105.80,  110.69, 4.073184390625e-01, 321.0, 4.864620748248e-01, nan
 103.31,   93.50, 4.075682734375e-01,   3.0, 6.657309687500e-02, nan
 165.65,  171.25, 4.081390328125e-01,   9.0, 1.116402866319e-01, nan
  34.87,   -8.81, 4.109072265625e-01,   3.0, 5.505382812500e-03, nan
  46.52,   -2.22, 4.109121593750e-01,   3.0, 5.768671875000e-04, nan
 164.90,  132.56, 4.115729921875e-01,  11.0, 5.777729275568e-02, nan
 166.62,  130.56, 4.116444875000e-01,   4.0, 4.700849960937e-02, nan
 151.21,  140.80, 4.116683343750e-01,   2.0, 3.996104765625e-02, nan
  77.71,  135.65, 4.150384734375e-01,   5.0, 1.313595684375e-01, nan
 179.60,   21.02, 4.176005890625e-01,  69.0, 3.712817462636e-01, nan
 197.55,   71.93, 4.176048734375e-01,   7.0, 1.324864035714e-01, nan
 114.95,   41.11, 4.276308281250e-01,  75.0, 3.559153271875e-01, nan
  32.41,  160.36, 4.276517812500e-01, 113.0, 1.484500655559e-01, nan
 130.52,  119.73, 4.316802921875e-01,  27.0, 1.072430467593e-01, nan
 160.30,  174.07, 4.318373484375e-01,   7.0, 9.085049196429e-02, nan
 152.57,   19.27, 4.348170343750e-01,  52.0, 1.654549598858e-01, nan
 225.91,   28.79, 4.348370375000e-01,  45.0, 5.374849979167e-02, nan
 223.80,   52.89, 4.348373890625e-01,  10.0, 4.938580078125e-02, nan
 241.76,   10.35, 4.348453000000e-01,  33.0, 1.846646959280e-01, nan
 173.48,   67.39, 4.349453296875e-01,  19.0, 1.895934206414e-01, nan
 224.29,   63.26, 4.355221968750e-01,   3.0, 4.514350937500e-02, nan
 219.64,  203.72, 4.368130437500e-01,  22.0, 1.389257730824e-01, nan
 139.02,  216.97, 4.383102750000e-01,   2.0, 4.185927578125e-02, nan
 208.23,  159.23, 4.387016875000e-01, 108.0, 1.323562552951e-01, nan
 125.58,   17.25, 4.395648578125e-01,   3.0, 7.203125625000e-02, nan
  39.34,  198.05, 4.425303125000e-01,  14.0, 1.230494092634e-01, nan
  62.47,  203.18, 4.425365375000e-01,  19.0, 1.191214958059e-01, nan
  66.06,  188.22, 4.425639687500e-01,   3.0, 6.582276718750e-02, nan
  63.50,  186.19, 4.427731890625e-01,   2.0, 4.905238671875e-02, nan
  37.49,  166.26, 4.427734218750e-01,  12.0, 1.434738070313e-01, nan
 160.20,  201.95, 4.428646562500e-01,   2.0, 6.036671875000e-04, nan
 179.34,  201.60, 4.428687968750e-01,   7.0, 7.033200022321e-02, nan
 225.50,  208.32, 4.429189953125e-01, 265.0, 4.719938891863e-01, nan
 206.96,  211.42, 4.429202953125e-01,  13.0, 1.019985204327e-01, nan
 246.10,    8.99, 4.429742312500e-01,  16.0, 1.524202017578e-01, nan
  46.08,  211.73, 4.432632906250e-01,  17.0, 1.321820989890e-01, nan
 249.11,   48.10, 4.437905296875e-01,  12.0, 4.861064088542e-02, nan
 172.41,  223.37, 4.440615156250e-01,   2.0, 4.311474921875e-02, nan
 225.32,   16.88, 4.502810468750e-01,   6.0, 3.473900755208e-02, nan
 213.26,   17.59, 4.503233046875e-01,   2.0, 3.717315546875e-02, nan
 244.87,   57.58, 4.503366656250e-01, 142.0, 3.159182512764e-01, nan
 117.31,  214.29, 4.537578015625e-01,  72.0, 2.405612572266e-01, nan
  79.12,  142.95, 4.539517531250e-01,   5.0, 7.102147500000e-02, nan
 241.82,  221.81, 4.565101437500e-01,  13.0, 7.928474194712e-02, nan
 249.98,  204.42, 4.612051281250e-01,  19.0, 1.244737686678e-01, nan
 214.69,   41.27, 4.631591890625e-01,   2.0, 4.985704296875e-02, nan
  89.86,  168.41, 4.687468828125e-01,  59.0, 1.435741595074e-01, nan
 252.13,  172.49, 4.699074546875e-01,   1.0, 0.000000000000e+00, nan
 230.59,  155.30, 4.699094984375e-01,  39.0, 1.203492045272e-01, nan
 222.66,  151.59, 4.699115437500e-01,  44.0, 1.165071810014e-01, nan
 229.09,  151.99, 4.699252750000e-01,  11.0, 8.257042840909e-02, nan
 257.67,  153.41, 4.699314531250e-01,   3.0, 6.081306666667e-02, nan
 249.12,  149.27, 4.699330296875e-01,   2.0, 3.761389687500e-02, nan
 174.93,  224.46, 4.716586078125e-01,   2.0, 2.660011093750e-02, nan
 249.68,  134.12, 4.723362734375e-01,   6.0, 7.696531927083e-02, nan
 150.26,  122.85, 4.743676750000e-01,   2.0, 2.711692031250e-02, nan
 238.11,  183.76, 4.754041468750e-01,  20.0, 1.240512631250e-01, nan
 184.67,   56.33, 4.762186546875e-01,   3.0, 7.436386197917e-02, nan
 132.79,  167.04, 4.786102468750e-01,   5.0, 7.686139968750e-02, nan
 232.46,  176.12, 4.797228906250e-01,   5.0, 8.519153062500e-02, nan
  97.01,  244.17, 4.866343968750e-01,   1.0, 0.000000000000e+00, nan
 254.56,   34.50, 4.905908546875e-01,   3.0, 5.776666666666e-05, nan
  64.83,  141.63, 4.940540578125e-01,   4.0, 7.643855390625e-02, nan
 228.89,    9.93, 4.995043890625e-01,   2.0, 9.741406249986e-06, nan
 113.22,   75.81, 5.041066421875e-01,   4.0, 2.681553007813e-02, nan
 111.53,   60.01, 5.043380750000e-01,   6.0, 2.177288098958e-02, nan
 156.08,  175.18, 5.049391406250e-01,   4.0, 2.587371718750e-02, nan
  96.70,   40.65, 5.065313093750e-01,  60.0, 4.006702328125e-02, nan
  13.93,   72.10, 5.077535343750e-01, 189.0, 8.869395362103e-02, nan
  47.41,   40.52, 5.077535515625e-01, 606.0, 4.759391943972e-01, nan
  12.47,   77.56, 5.077554843750e-01,  37.0, 1.152210473818e-01, nan
  17.36,   73.15, 5.077594093750e-01,   2.0, 3.884140624999e-05, nan
  13.58,   17.04, 5.077608734375e-01, 112.0, 2.123027152623e-01, nan
  27.67,   57.48, 5.077623687500e-01,   2.0, 3.595393359375e-02, nan
  30.86,   66.95, 5.077636968750e-01,   2.0, 5.366476562500e-04, nan
  49.08,  204.06, 5.106670640625e-01,   2.0, 1.096093749986e-06, nan
  17.53,  236.11, 5.109783046875e-01, 202.0, 2.722355749613e-01, nan
  21.27,   85.47, 5.191458687500e-01,  89.0, 1.027417428897e-01, nan
 238.63,    1.41, 5.204263265625e-01,   6.0, 9.167231276042e-02, nan
 147.78,  221.75, 5.220192796875e-01,  54.0, 1.250228464120e-01, nan
  15.19,   77.40, 5.239438531250e-01,  12.0, 9.799053815104e-02, nan
  41.20,  215.55, 5.246210218750e-01,   2.0, 3.989226406250e-02, nan
  25.23,  156.59, 5.247149359375e-01,  18.0, 9.785082465278e-03, nan
  21.20,  152.41, 5.247150890625e-01,   5.0, 8.858250000000e-04, nan
  24.74,  166.13, 5.247165406250e-01,   4.0, 8.094488281250e-04, nan
  47.19,  150.67, 5.247429328125e-01,   5.0, 7.797537843750e-02, nan
 182.19,  241.12, 5.248210546875e-01,   1.0, 0.000000000000e+00, nan
 200.60,  213.59, 5.250671968750e-01,   2.0, 1.006873046875e-02, nan
 171.07,   13.37, 5.258431765625e-01,  11.0, 3.378122159090e-04, nan
 177.71,   16.15, 5.258527421875e-01,   3.0, 1.246979166665e-05, nan
 165.41,    4.08, 5.258579343750e-01,   2.0, 2.679375000003e-05, nan
 160.97,   23.31, 5.258888468750e-01,   3.0, 7.142502968750e-02, nan
 154.10,   16.03, 5.276919843750e-01,   2.0, 4.355571015625e-02, nan
 125.57,  120.61, 5.282034109375e-01,   3.0, 8.846529687500e-03, nan
  20.63,  175.07, 5.295633937500e-01, 683.0, 3.991283726597e-01, nan
  57.46,  194.50, 5.302467859375e-01, 284.0, 4.677907514305e-01, nan
  20.31,   68.90, 5.303925734375e-01,   2.0, 4.655235078125e-02, nan
 205.30,  155.63, 5.329598625000e-01,  22.0, 2.952868927557e-02, nan
 201.94,  158.96, 5.329600203125e-01,  11.0, 5.931760681818e-02, nan
 227.33,  144.46, 5.329613656250e-01,   4.0, 6.575039531250e-02, nan
 193.95,  164.56, 5.329615359375e-01,   2.0, 4.901704609375e-02, nan
 200.21,  142.27, 5.329648390625e-01,   3.0, 6.083068750000e-02, nan
 217.89,  201.51, 5.329710406250e-01,  23.0, 1.383993008152e-01, nan
 247.41,   97.48, 5.335119078125e-01,   8.0, 3.197990234375e-04, nan
 271.18,  106.08, 5.335275296875e-01,   1.0, 0.000000000000e+00, nan
 245.06,   95.23, 5.335288453125e-01,  55.0, 1.259878648011e-01, nan
 157.27,  228.89, 5.347061890625e-01,  11.0, 9.623119460227e-02, nan
 236.07,  137.89, 5.363817906250e-01,   2.0, 3.159504687500e-03, nan
 224.26,  140.91, 5.365570234375e-01,   2.0, 3.404750781250e-02, nan
 244.13,  228.11, 5.412987187500e-01,   6.0, 1.029785026042e-02, nan
 253.32,  225.87, 5.413036484375e-01,   2.0, 1.772304687500e-03, nan
 226.71,  209.19, 5.413043031250e-01,  69.0, 2.184064411685e-01, nan
 255.30,  197.96, 5.413464187500e-01,   5.0, 5.899827593750e-02, nan
 253.72,  129.06, 5.423203343750e-01,   2.0, 2.756124609375e-02, nan
  94.23,   34.58, 5.425487359375e-01,   6.0, 1.100026041667e-04, nan
  98.02,   47.97, 5.425545671875e-01,   4.0, 1.061989062500e-03, nan
  90.96,   36.40, 5.425569953125e-01,   2.0, 1.223910937500e-03, nan
 172.92,  253.71, 5.540589093750e-01,   7.0, 9.941870446429e-02, nan
 129.59,   22.20, 5.545843187500e-01,   3.0, 6.423659218750e-02, nan
  21.14,   86.93, 5.583787390625e-01,   7.0, 5.151588169643e-02, nan
 136.35,   94.15, 5.622383203125e-01,   8.0, 9.891232656250e-02, nan
  88.25,  159.58, 5.625997828125e-01,   6.0, 7.806909244792e-02, nan
  85.98,  173.26, 5.626032421875e-01,  23.0, 2.862857948370e-02, nan
 112.51,  124.74, 5.626162171875e-01,  99.0, 3.796035747317e-01, nan
  80.65,  159.60, 5.626188500000e-01,   3.0, 3.675741822917e-02, nan
 224.71,   57.37, 5.627824390625e-01,   3.0, 5.139206822917e-02, nan
 197.16,   34.54, 5.628497656250e-01,  36.0, 2.270161825521e-01, nan
  50.70,  216.88, 5.636861437500e-01,  69.0, 3.041020963995e-01, nan
  82.25,  209.18, 5.638892234375e-01,  10.0, 3.115025843750e-02, nan
 174.94,   68.82, 5.641151781250e-01,   3.0, 6.499760833333e-02, nan
 154.93,  173.14, 5.646361875000e-01, 173.0, 2.420550348356e-01, nan
 162.40,  204.11, 5.648074984375e-01,   2.0, 3.455565000000e-02, nan
 113.08,  213.32, 5.653487859375e-01,   3.0, 6.450345468750e-02, nan
 139.16,   86.46, 5.705829250000e-01,   6.0, 4.805131093750e-02, nan
  96.05,  109.51, 5.706007125000e-01, 460.0, 6.835697503363e-01, nan
 113.51,   85.51, 5.706081406250e-01,   2.0, 4.694720703125e-02, nan
 128.56,   71.58, 5.707565828125e-01,   2.0, 2.865665468750e-02, nan
  -2.12,   64.80, 5.716437281250e-01,   3.0, 2.879934531250e-02, nan
  12.20,   56.65, 5.716467484375e-01,   2.0, 4.002037343750e-02, nan
  27.83,   19.71, 5.716485328125e-01, 103.0, 2.721857207979e-01, nan
  15.09,   43.47, 5.716544437500e-01,   5.0, 5.841625906250e-02, nan
 234.79,   55.29, 5.725282437500e-01,   2.0, 3.199741328125e-02, nan
 250.52,   94.99, 5.792951906250e-01,  10.0, 8.256508531250e-02, nan
  93.85,  171.73, 5.805575390625e-01,   2.0, 2.516749843750e-02, nan
 109.54,  170.05, 5.805616765625e-01,   8.0, 4.506282167969e-02, nan
 137.09,  110.62, 5.851152984375e-01,   2.0, 4.603543671875e-02, nan
  20.78,  214.43, 5.895393812500e-01,   6.0, 2.134707031250e-03, nan
  20.69,  245.38, 5.895432390625e-01,  35.0, 1.862941523214e-01, nan
  53.92,  133.38, 5.915271109375e-01,   3.0, 1.112391979167e-02, nan
 182.20,  208.90, 5.962368015625e-01,  13.0, 1.615625807692e-01, nan
  87.36,  211.75, 5.984696140625e-01,   2.0, 2.906250000101e-07, nan
  78.68,  239.55, 5.984811656250e-01,  26.0, 9.787940252404e-02, nan
  77.29,  242.32, 5.986438468750e-01,  14.0, 4.329781752232e-02, nan
 171.68,  205.36, 5.986950328125e-01,  16.0, 1.804956672852e-01, nan
  87.08,  235.39, 5.993380437500e-01,   4.0, 6.269605039062e-02, nan
 151.09,  138.82, 6.061621421875e-01, 524.0, 4.168008994722e-01, nan
 152.30,  162.49, 6.080689015625e-01,  45.0, 2.810542069792e-01, nan
 252.31,   -2.01, 6.096556765625e-01,   3.0, 2.486830729167e-03, nan
 138.71,  243.44, 6.187209656250e-01,   4.0, 7.216596640625e-02, nan
 147.88,  250.04, 6.187308265625e-01,   2.0, 9.826562499982e-06, nan
 122.57,  238.50, 6.190209921875e-01,   3.0, 5.023098802083e-02, nan
   7.01,   25.31, 6.205168312500e-01,   9.0, 7.469155729167e-02, nan
  18.82,   24.56, 6.205173156250e-01,   6.0, 2.960651302083e-03, nan
  17.95,    7.50, 6.205353968750e-01,   9.0, 1.044081817708e-01, nan
 144.06,   81.31, 6.217970921875e-01,   1.0, 0.000000000000e+00, nan
 151.39,   93.22, 6.218029750000e-01,   2.0, 9.651829687500e-03, nan
 128.11,  179.69, 6.234545375000e-01,  66.0, 2.058926722064e-01, nan
 130.45,  148.21, 6.250844937500e-01,  28.0, 2.002122000558e-01, nan
  58.00,   89.57, 6.282837171875e-01,  42.0, 1.229467174479e-01, nan
  19.05,  242.65, 6.287055625000e-01,  17.0, 1.275249094669e-01, nan
  11.15,  234.35, 6.287082109375e-01,   8.0, 1.389522396484e-01, nan
  13.79,  216.49, 6.287084000000e-01,  25.0, 2.093707978750e-01, nan
 106.45,  173.01, 6.301538296875e-01,   2.0, 4.933593749978e-06, nan
 125.18,  148.84, 6.301567781250e-01,  11.0, 4.364434346591e-02, nan
 109.49,  133.35, 6.303037890625e-01,  14.0, 1.461662850446e-01, nan
 139.61,  192.39, 6.338132609375e-01,   7.0, 1.394085703125e-01, nan
 174.13,   32.17, 6.383635343750e-01, 309.0, 5.183104168234e-01, nan
 212.74,    5.29, 6.383813250000e-01,   7.0, 4.799590044643e-02, nan
 223.72,   12.43, 6.383842812500e-01,   3.0, 4.554272447917e-02, nan
  91.50,  244.25, 6.437167281250e-01,  15.0, 1.607092822917e-02, nan
 100.25,  243.42, 6.437244078125e-01,   6.0, 3.104870286458e-02, nan
 120.67,  225.35, 6.437337234375e-01, 387.0, 5.542503707122e-01, nan
  86.96,  249.35, 6.437381484375e-01,   2.0, 1.814223125000e-02, nan
  71.90,  224.04, 6.461246578125e-01,   2.0, 4.838547500000e-02, nan
  28.61,   87.89, 6.465428609375e-01, 695.0, 5.891835309060e-01, nan
  65.46,   90.17, 6.474586000000e-01,  90.0, 1.201839282986e-02, nan
  57.01,   91.17, 6.474586734375e-01,  13.0, 2.864152163462e-03, nan
  75.52,   91.86, 6.474740296875e-01,   9.0, 1.486838940972e-02, nan
  58.88,   97.79, 6.474743343750e-01,   3.0, 1.386922656250e-02, nan
  62.22,   91.02, 6.474757109375e-01,   2.0, 9.858757031250e-03, nan
  46.74,   66.81, 6.475009359375e-01,  60.0, 1.492765198437e-01, nan
  78.81,   82.16, 6.475147187500e-01,   3.0, 1.269355781250e-02, nan
 162.88,  260.97, 6.485392343750e-01,   2.0, 3.414429687500e-04, nan
 184.62,  261.85, 6.485577625000e-01,   1.0, 0.000000000000e+00, nan
 105.13,  248.93, 6.518673328125e-01,  30.0, 1.657809234375e-02, nan
 170.80,   37.16, 6.535172140625e-01,   8.0, 9.460134863281e-02, nan
 208.83,   41.75, 6.554588984375e-01,   6.0, 5.691670312500e-02, nan
   0.46,   55.59, 6.590614109375e-01,   7.0, 9.626513325893e-02, nan
  84.15,   44.54, 6.607458843750e-01, 233.0, 3.278240419863e-01, nan
  65.17,   26.54, 6.609026171875e-01, 103.0, 6.472183404126e-02, nan
  29.38,    8.77, 6.609320234375e-01,  11.0, 1.167981532670e-01, nan
 239.30,   97.28, 6.611018968750e-01,   6.0, 4.785862239583e-03, nan
 245.48,   72.67, 6.611033812500e-01,  18.0, 1.018797122396e-01, nan
  50.67,   42.61, 6.611622593750e-01, 401.0, 5.437118197943e-01, nan
  48.98,  195.58, 6.621969796875e-01,   2.0, 1.764703671875e-02, nan
 107.18,  238.32, 6.622376734375e-01,   4.0, 5.013832031250e-03, nan
 175.38,   55.69, 6.623644468750e-01,   2.0, 2.843813437500e-02, nan
 235.52,   78.35, 6.640389812500e-01,  55.0, 1.738325861648e-01, nan
 255.48,   76.08, 6.642220921875e-01,   3.0, 6.628921718750e-02, nan
 121.45,   60.58, 6.645038046875e-01, 156.0, 1.569833015224e-01, nan
 159.61,   59.26, 6.645446484375e-01, 272.0, 3.625303391199e-01, nan
 100.76,  243.61, 6.688407296875e-01,   2.0, 8.520781249999e-05, nan
 167.21,   92.00, 6.700329890625e-01, 337.0, 6.147113162787e-01, nan
 231.00,   23.70, 6.725297593750e-01,  27.0, 1.642177585648e-01, nan
 229.03,  203.75, 6.747781812500e-01,   8.0, 9.565104160156e-02, nan
 168.45,   56.87, 6.763128062500e-01,   2.0, 4.784677500000e-02, nan
  58.33,   37.33, 6.775415968750e-01, 252.0, 4.698378036644e-01, nan
  91.77,  237.85, 6.794929609375e-01,   3.0, 6.621169375000e-02, nan
 206.92,    8.99, 6.809579296875e-01,  26.0, 5.645834134615e-04, nan
 208.88,   13.64, 6.809603375000e-01,   4.0, 3.244183203125e-03, nan
 119.10,  143.77, 6.820510015625e-01,   3.0, 1.206380208333e-04, nan
 124.00,  127.90, 6.824097171875e-01,   2.0, 4.413751953125e-02, nan
 108.98,  137.18, 6.836925515625e-01,   2.0, 1.954717031250e-02, nan
 182.84,   17.03, 6.849955203125e-01,   8.0, 1.139046164062e-01, nan
 210.26,  187.83, 6.852133500000e-01,  25.0, 1.098408209375e-01, nan
 219.22,  197.78, 6.852159609375e-01,   7.0, 8.605622500000e-02, nan
 216.04,  217.26, 6.852182031250e-01,   3.0, 1.184416093750e-02, nan
 220.71,  226.86, 6.893892218750e-01,   3.0, 1.670713906250e-02, nan
  40.23,    5.65, 6.898679796875e-01,   2.0, 3.740475937500e-02, nan
  19.70,   38.73, 6.915931062500e-01,  47.0, 1.490856871011e-01, nan
  62.66,   45.47, 6.915958218750e-01,  11.0, 4.843739389205e-02, nan
  57.88,   11.62, 6.915958234375e-01,   2.0, 3.652903281250e-02, nan
 190.65,   35.92, 6.946050562500e-01,  10.0, 2.298346296875e-02, nan
 185.83,  216.24, 6.953964468750e-01,   2.0, 2.828656250000e-04, nan
 147.12,  161.37, 6.971024125000e-01,   9.0, 8.580320989583e-02, nan
 118.72,  204.30, 6.971094453125e-01, 132.0, 3.599881695904e-01, nan
 165.02,  169.57, 6.972669656250e-01,   2.0, 8.018734375000e-04, nan
 171.97,   88.06, 6.991685171875e-01,  28.0, 1.026984840402e-01, nan
  86.26,  181.85, 7.011726078125e-01,   5.0, 7.875330812500e-02, nan
 116.52,  183.07, 7.015211796875e-01,   5.0, 1.111111421875e-01, nan
  21.55,  197.07, 7.056304109375e-01,  65.0, 1.252777287500e-01, nan
 178.74,   89.39, 7.058056656250e-01,   9.0, 9.122376180556e-02, nan
 163.39,   17.30, 7.077873421875e-01,   5.0, 8.161029000000e-02, nan
  85.35,  100.93, 7.096255953125e-01,  73.0, 1.793038281036e-01, nan
 216.37,  166.89, 7.138839625000e-01,  21.0, 1.680688691964e-01, nan
  23.02,   39.63, 7.154295734375e-01,   6.0, 1.001820375000e-01, nan
 137.48,  159.33, 7.162051281250e-01,   3.0, 6.660714531250e-02, nan
  10.13,   34.68, 7.163400312500e-01,   7.0, 1.359021071429e-01, nan
  32.33,  197.01, 7.176600218750e-01,  12.0, 1.063843562500e-01, nan
 188.74,   40.17, 7.181265125000e-01,   2.0, 1.658671875004e-05, nan
 194.03,   45.01, 7.181307515625e-01,   2.0, 1.058671874998e-05, nan
  72.95,  238.29, 7.218237250000e-01,  54.0, 2.225088706887e-01, nan
 227.57,  208.98, 7.230748640625e-01,   2.0, 4.962890546875e-02, nan
 171.24,  174.33, 7.236869031250e-01,  19.0, 1.328846262336e-01, nan
 127.28,  148.93, 7.238032500000e-01,   2.0, 4.581176093750e-02, nan
 242.13,   51.69, 7.245310265625e-01,  99.0, 2.599439740215e-01, nan
 112.40,   61.46, 7.268735750000e-01,   6.0, 8.449676276042e-02, nan
 120.13,   97.24, 7.279829828125e-01,   2.0, 3.865971640625e-02, nan
  80.70,   43.88, 7.296204281250e-01,  44.0, 3.455599384233e-01, nan
  17.71,  252.99, 7.298721812500e-01,   4.0, 8.029208320313e-02, nan
 145.45,   82.47, 7.312302000000e-01,   2.0, 4.974493828125e-02, nan
  88.10,   53.44, 7.343929812500e-01,  12.0, 1.434974309896e-01, nan
 259.23,  165.15, 7.353033390625e-01,   3.0, 5.849926250000e-02, nan
  23.70,  169.19, 7.415134906250e-01,  41.0, 2.372570720274e-02, nan
   9.69,  186.14, 7.415146984375e-01,  23.0, 7.992415516304e-02, nan
   4.72,  164.81, 7.415153937500e-01,  21.0, 1.462922709077e-01, nan
  24.17,  185.08, 7.415185046875e-01,   4.0, 4.213555976563e-02, nan
  32.61,  161.84, 7.415363828125e-01,   3.0, 6.692488020833e-03, nan
  23.95,  188.57, 7.416238515625e-01, 360.0, 5.818855733030e-01, nan
   9.20,  197.85, 7.425991703125e-01,   5.0, 8.857598593750e-02, nan
  50.27,  228.85, 7.429065781250e-01,   2.0, 6.393400781250e-03, nan
  54.48,   33.09, 7.441320093750e-01,   3.0, 6.487432760417e-02, nan
 191.84,  124.56, 7.472288437500e-01,  61.0, 3.156054871926e-02, nan
 134.75,  164.68, 7.472293500000e-01, 514.0, 5.764568646674e-01, nan
 216.12,  120.06, 7.472299453125e-01,  27.0, 7.378233952546e-02, nan
 191.49,  143.94, 7.472371890625e-01,   1.0, 0.000000000000e+00, nan
 177.86,  139.14, 7.472436156250e-01,   2.0, 6.566406250019e-06, nan
 208.67,  146.34, 7.522956265625e-01,   3.0, 5.621158281250e-02, nan
 194.57,   16.89, 7.525192718750e-01,   3.0, 7.683294322917e-02, nan
  46.11,   33.76, 7.529311875000e-01,   2.0, 3.429397656250e-02, nan
 234.24,  141.64, 7.530915796875e-01,   2.0, 4.224778750000e-02, nan
