x [px], y [px], t [s], nPhotons [1], PSD value, t_relToExtTrigger [s]
 201.10,   88.80, 4.727841609375e-01,   8.0, 5.519168554688e-03, nan
 204.60,   88.23, 4.727907500000e-01,   3.0, 1.041901041667e-04, nan
 216.54,   94.60, 4.728056781250e-01,   1.0, 0.000000000000e+00, nan
 188.41,  129.19, 4.736729390625e-01,   1.0, 0.000000000000e+00, nan
 171.71,  231.93, 4.835563796875e-01,   1.0, 0.000000000000e+00, nan
  57.19,   58.85, 4.890015781250e-01,   2.0, 1.430156249999e-05, nan
  48.02,   59.31, 4.891597234375e-01,   1.0, 0.000000000000e+00, nan
 128.73,  112.78, 4.926137203125e-01,   7.0, 6.205031227679e-02, nan
 104.00,   39.87, 4.952614375000e-01,  38.0, 9.903295896382e-02, nan
  88.92,   36.27, 4.952739781250e-01,  28.0, 1.689972716518e-01, nan
 107.06,   26.27, 4.989865812500e-01,   8.0, 9.494147539063e-02, nan
 111.76,   56.19, 4.992042718750e-01,   2.0, 3.280633281250e-02, nan
  86.08,   20.80, 5.042338640625e-01,   5.0, 3.366703125000e-04, nan
  87.01,    9.95, 5.042382250000e-01,   2.0, 1.867031250002e-05, nan
  71.66,   94.90, 5.054442562500e-01,  23.0, 1.952674861413e-01, nan
 183.58,   59.16, 5.058969062500e-01,  20.0, 2.834797125000e-02, nan
 193.18,   58.55, 5.058996765625e-01,   3.0, 2.045891041667e-02, nan
 179.87,   70.22, 5.059006015625e-01,  10.0, 6.529886906250e-02, nan
 165.19,   26.78, 5.059913109375e-01,  12.0, 7.797950885417e-02, nan
 173.35,   62.55, 5.060641765625e-01,   3.0, 4.558960729167e-02, nan
 110.92,  139.03, 5.073646984375e-01,   2.0, 1.387551484375e-02, nan
 173.82,  214.37, 5.115331234375e-01,  31.0, 2.548845603831e-01, nan
  61.76,  113.18, 5.144720625000e-01, 133.0, 4.534553283717e-01, nan
 191.11,   25.78, 5.151181781250e-01,   1.0, 0.000000000000e+00, nan
  15.22,   65.13, 5.155646562500e-01,  17.0, 1.250096653493e-01, nan
 177.87,   80.22, 5.167313906250e-01,   7.0, 5.588007321429e-02, nan
 168.43,   34.09, 5.168910906250e-01,   5.0, 8.830676187500e-02, nan
 238.97,  178.93, 5.256728734375e-01,   5.0, 3.087856250000e-04, nan
 242.98,  166.55, 5.257268328125e-01,   4.0, 3.961632226562e-02, nan
 256.13,  120.62, 5.281870281250e-01,   4.0, 2.795180468750e-03, nan
 216.29,  128.21, 5.282744281250e-01,  13.0, 1.972461128606e-01, nan
 105.55,   42.89, 5.305280953125e-01,   3.0, 8.142783229167e-02, nan
  11.23,  155.12, 5.306518203125e-01,  31.0, 7.319860287298e-02, nan
   1.46,  139.16, 5.306643765625e-01,   2.0, 2.854881640625e-02, nan
 240.17,   55.36, 5.350180718750e-01,  16.0, 1.608725654297e-02, nan
 237.61,   39.98, 5.350286296875e-01,  18.0, 1.614606155382e-01, nan
 209.70,   67.50, 5.350656062500e-01,  26.0, 1.074069618990e-01, nan
 242.06,   60.11, 5.351950015625e-01,   2.0, 2.647734375000e-05, nan
 239.00,   18.38, 5.352430484375e-01,  10.0, 6.993087968750e-02, nan
 228.60,  160.82, 5.357201406250e-01,   2.0, 3.379078125000e-02, nan
 239.01,  206.99, 5.369529468750e-01,  11.0, 3.751403693182e-03, nan
 238.46,  202.86, 5.369531515625e-01,   2.0, 4.543587500000e-03, nan
 171.68,   25.41, 5.380238218750e-01,  18.0, 5.027519756944e-02, nan
 159.23,   19.81, 5.380418953125e-01,   2.0, 3.854335625000e-02, nan
 174.83,    6.12, 5.420210812500e-01,   4.0, 5.145535117188e-02, nan
  80.61,   19.54, 5.430304203125e-01,  18.0, 1.325169559028e-01, nan
  82.48,  226.99, 5.446201562500e-01,   2.0, 1.316204296875e-02, nan
 110.75,  209.49, 5.446765203125e-01,   4.0, 5.473063398437e-02, nan
 177.26,   96.02, 5.475509453125e-01,   2.0, 1.810090703125e-02, nan
 129.34,  107.86, 5.487467921875e-01,   1.0, 0.000000000000e+00, nan
  72.36,   28.52, 5.494448671875e-01,  14.0, 1.335702279018e-01, nan
 234.76,  114.88, 5.530911453125e-01,  24.0, 2.783984778646e-01, nan
 218.48,   99.96, 5.534743640625e-01,   4.0, 5.009846171875e-02, nan
  54.25,   15.31, 5.553642937500e-01,   7.0, 1.340225142857e-01, nan
  20.41,  137.75, 5.589921093750e-01,  52.0, 2.369742660156e-01, nan
  10.50,  202.56, 5.638351046875e-01,   3.0, 1.134845885417e-02, nan
   0.47,  211.93, 5.639729578125e-01,   2.0, 3.970976562500e-03, nan
 125.92,  231.19, 5.640944140625e-01,  36.0, 1.654780346354e-01, nan
 207.91,   66.82, 5.648630546875e-01,   9.0, 7.223043263889e-02, nan
 192.53,  215.30, 5.651799671875e-01,  13.0, 4.357847944712e-02, nan
 191.13,  219.60, 5.651956125000e-01,   2.0, 5.485429687500e-03, nan
 101.09,   25.70, 5.678267625000e-01,   4.0, 6.083104531250e-02, nan
  92.68,  189.66, 5.683655953125e-01,   6.0, 4.628770052083e-03, nan
  85.36,  188.44, 5.684377375000e-01,   2.0, 3.212650312500e-02, nan
  88.33,  196.89, 5.684554218750e-01,   2.0, 2.957082968750e-02, nan
  79.02,  195.64, 5.684585062500e-01,   2.0, 9.017919531250e-03, nan
 193.38,   64.93, 5.736283593750e-01,   8.0, 7.639069179687e-02, nan
 204.91,   35.20, 5.736394968750e-01,  23.0, 2.107877960598e-01, nan
 122.79,  200.86, 5.745022656250e-01,  23.0, 7.174519565217e-03, nan
 125.81,  206.41, 5.745026453125e-01,   2.0, 8.273116406250e-03, nan
 131.13,  191.33, 5.747616812500e-01,   3.0, 5.357417500000e-02, nan
  -8.16,  195.54, 5.790179484375e-01,   1.0, 0.000000000000e+00, nan
 234.35,  136.81, 5.798421640625e-01,   1.0, 0.000000000000e+00, nan
 136.74,  181.80, 5.806524796875e-01,  12.0, 5.757013632812e-02, nan
 138.53,  183.72, 5.811183890625e-01,  10.0, 4.332198890625e-02, nan
 115.61,  169.54, 5.816912390625e-01,  43.0, 1.924763301599e-01, nan
  94.19,   43.83, 5.862820859375e-01,   2.0, 4.852368984375e-02, nan
 244.76,   44.25, 5.876130078125e-01,  10.0, 1.340031250000e-01, nan
  33.80,  131.29, 5.877672062500e-01,  36.0, 1.270618295139e-01, nan
 104.99,    8.24, 5.877729406250e-01,  17.0, 2.201807750000e-01, nan
   1.62,  167.15, 5.887326828125e-01,   3.0, 1.517471145833e-02, nan
  40.62,  175.73, 5.929605312500e-01,  26.0, 4.194943659856e-02, nan
  65.22,  155.04, 5.932181281250e-01,  20.0, 1.559093904687e-01, nan
 138.73,   48.86, 5.935909593750e-01,  44.0, 2.030161138849e-01, nan
  43.37,  146.68, 5.938287625000e-01,   9.0, 1.070450223958e-01, nan
 127.51,   53.00, 5.948849437500e-01,  82.0, 3.659533836700e-01, nan
  45.60,  126.97, 5.963615578125e-01,   8.0, 1.186128101562e-01, nan
  41.30,  168.12, 5.970162421875e-01,   2.0, 1.516401718750e-02, nan
 188.61,  211.52, 5.979109843750e-01,   2.0, 4.644846328125e-02, nan
 136.83,   27.69, 5.983289640625e-01,   7.0, 5.579419866071e-02, nan
  45.09,  225.92, 5.985430390625e-01,  16.0, 3.082623974609e-02, nan
  33.26,   48.55, 5.986197593750e-01,   5.0, 5.945226812500e-02, nan
  23.61,   55.87, 5.986204609375e-01,   5.0, 3.448060406250e-02, nan
   8.11,   43.61, 5.986240609375e-01,   3.0, 2.589847864583e-02, nan
  12.00,   48.63, 5.987538968750e-01,   2.0, 1.934248593750e-02, nan
  45.30,  189.69, 5.990246578125e-01,  11.0, 1.095760982955e-01, nan
 215.79,  150.83, 5.992707421875e-01,   1.0, 0.000000000000e+00, nan
 248.83,    3.41, 5.995460328125e-01,   7.0, 4.190222098214e-03, nan
 241.37,    7.51, 5.995503250000e-01,   7.0, 2.023138839286e-03, nan
 166.92,  240.34, 6.014228796875e-01,  14.0, 8.661482924107e-03, nan
 137.40,  237.80, 6.014241343750e-01,  13.0, 9.000316250000e-02, nan
 148.96,  248.82, 6.014268562500e-01,  13.0, 6.839149627404e-02, nan
 169.49,  236.29, 6.014654593750e-01,   2.0, 2.723252343750e-03, nan
 120.81,   84.68, 6.021275890625e-01,   2.0, 1.083859375000e-04, nan
 192.06,   56.58, 6.035725187500e-01,   3.0, 3.410222656250e-02, nan
  34.63,   51.82, 6.060069421875e-01,   4.0, 4.954483320313e-02, nan
  45.36,  203.45, 6.085949203125e-01,   3.0, 1.418442552083e-02, nan
 125.78,   19.11, 6.132179296875e-01,   5.0, 8.647443750000e-04, nan
 140.22,    3.50, 6.134445781250e-01,  10.0, 4.830893515625e-02, nan
 207.98,   94.55, 6.184473062500e-01,   3.0, 1.313459843750e-02, nan
 124.39,  247.75, 6.206880328125e-01,  11.0, 1.295285667614e-02, nan
 121.52,  231.63, 6.206975656250e-01,   9.0, 7.759161840278e-02, nan
 126.28,  205.45, 6.210427578125e-01,  27.0, 3.108552810185e-01, nan
  34.44,  162.72, 6.236830140625e-01,   2.0, 7.610734375000e-04, nan
 171.55,   38.61, 6.244402875000e-01, 112.0, 5.073358613142e-01, nan
 156.51,  185.79, 6.253843046875e-01,  28.0, 1.940899852679e-01, nan
  37.95,  188.81, 6.254151906250e-01,   2.0, 6.220272656250e-03, nan
 147.56,  181.84, 6.258339390625e-01,   2.0, 2.174839843750e-03, nan
  91.33,  221.36, 6.275297703125e-01,   3.0, 6.851649166667e-02, nan
 158.21,  247.72, 6.293428546875e-01,   2.0, 4.711960546875e-02, nan
 128.46,  145.65, 6.301820281250e-01,  30.0, 1.433291704167e-01, nan
  46.68,  186.92, 6.327633734375e-01,   2.0, 4.989094062500e-02, nan
  60.16,  126.69, 6.372750546875e-01,  15.0, 1.847719468750e-02, nan
  62.38,  131.28, 6.373467109375e-01,   2.0, 1.926676093750e-02, nan
  98.11,  172.47, 6.379309000000e-01,   2.0, 1.121816562500e-02, nan
  53.50,    1.60, 6.396207625000e-01,   8.0, 3.946456796875e-02, nan
  57.88,   12.08, 6.396554750000e-01,   2.0, 6.194375000002e-05, nan
  48.82,    1.64, 6.424840203125e-01,   1.0, 0.000000000000e+00, nan
  80.26,   19.76, 6.437934812500e-01,   2.0, 4.494540312500e-02, nan
  80.26,  229.72, 6.452005375000e-01,   3.0, 5.767435000000e-02, nan
 241.91,  131.01, 6.543310125000e-01,  53.0, 2.643791454599e-01, nan
  18.70,  129.44, 6.552156750000e-01,   6.0, 7.638339687500e-02, nan
 130.46,  133.87, 6.602956734375e-01,  62.0, 3.127367136845e-01, nan
 122.68,  140.65, 6.603873093750e-01,   6.0, 1.156284067708e-01, nan
  24.50,  193.90, 6.609374718750e-01,   4.0, 5.166741992187e-02, nan
 177.09,  141.39, 6.610395734375e-01,  28.0, 2.300676829241e-01, nan
 130.45,   41.14, 6.621461921875e-01,   1.0, 0.000000000000e+00, nan
 130.10,   -3.36, 6.623904250000e-01,   2.0, 1.442013281250e-03, nan
 146.49,    2.81, 6.624194078125e-01,   2.0, 3.539062500002e-06, nan
 139.59,   -7.19, 6.624685421875e-01,   2.0, 1.168745078125e-02, nan
  71.31,  241.48, 6.644076312500e-01,  12.0, 3.691881067708e-02, nan
  51.08,  247.91, 6.645461156250e-01,   1.0, 0.000000000000e+00, nan
  13.35,  238.40, 6.654339000000e-01,  35.0, 7.342828687500e-02, nan
  34.97,  238.01, 6.654347578125e-01,  36.0, 2.734140681424e-01, nan
  21.52,  256.21, 6.654683625000e-01,   2.0, 2.477166093750e-02, nan
  30.20,  247.28, 6.655108765625e-01,   1.0, 0.000000000000e+00, nan
  14.95,  251.98, 6.655950312500e-01,   2.0, 1.180237500000e-02, nan
   2.10,  236.78, 6.673532421875e-01,   2.0, 1.273173437500e-03, nan
  47.92,  118.03, 6.701932625000e-01,   1.0, 0.000000000000e+00, nan
 165.39,  206.44, 6.759760937500e-01,   9.0, 2.339468055556e-03, nan
 137.79,  190.88, 6.759767968750e-01,  21.0, 1.124253821429e-01, nan
 245.25,   41.64, 6.783667078125e-01,   2.0, 4.059686015625e-02, nan
 107.78,   95.81, 6.839137906250e-01,   8.0, 1.057280539062e-01, nan
 156.74,   80.76, 6.880824812500e-01,  39.0, 3.169290824920e-01, nan
  44.39,   58.71, 6.883067125000e-01,   2.0, 4.925676562500e-02, nan
 146.21,  216.70, 6.921839609375e-01,   4.0, 7.225222734375e-02, nan
  19.67,  131.55, 7.014229843750e-01,   2.0, 4.981172734375e-02, nan
  89.29,  250.07, 7.023673796875e-01,   3.0, 1.463498958333e-03, nan
 162.51,  234.70, 7.046765765625e-01,  12.0, 1.804806285156e-01, nan
 172.57,  189.44, 7.092077812500e-01,  15.0, 9.110867562500e-02, nan
 131.71,  154.70, 7.121652109375e-01,   2.0, 4.483207421875e-02, nan
 133.47,  132.49, 7.121708578125e-01,   5.0, 2.145217156250e-02, nan
 122.23,  156.02, 7.121981250000e-01,   2.0, 4.481558750000e-02, nan
 231.99,  216.74, 7.166187328125e-01,  12.0, 8.277941666667e-03, nan
 238.97,  229.22, 7.166699234375e-01,   2.0, 3.420859374997e-05, nan
 132.38,  121.26, 7.176537578125e-01,   3.0, 2.679739583333e-04, nan
 135.20,  133.00, 7.177531625000e-01,   2.0, 1.383476562500e-04, nan
  78.31,  174.65, 7.179166468750e-01,  18.0, 5.675212352431e-02, nan
 217.41,  118.74, 7.195409468750e-01,   1.0, 0.000000000000e+00, nan
 111.71,   89.88, 7.220118093750e-01,   4.0, 6.522342343750e-02, nan
 161.77,  136.02, 7.263251718750e-01,   1.0, 0.000000000000e+00, nan
 166.88,  151.96, 7.265522593750e-01,   8.0, 8.487306250000e-02, nan
 205.92,  131.76, 7.282814421875e-01,   2.0, 3.899978750000e-02, nan
  69.41,   93.65, 7.285575921875e-01,   2.0, 4.880468750024e-06, nan
  70.95,  153.05, 7.308301187500e-01,   2.0, 2.599512265625e-02, nan
 234.56,  156.22, 7.311668937500e-01,  12.0, 2.045878893229e-01, nan
  26.57,  167.67, 7.325726015625e-01,  13.0, 9.500840685096e-02, nan
 105.90,  119.14, 7.358730328125e-01,   5.0, 5.124014687500e-03, nan
  99.61,  107.15, 7.359239640625e-01,   1.0, 0.000000000000e+00, nan
 108.29,  185.79, 7.393651968750e-01,   6.0, 8.328914140625e-02, nan
 171.01,   75.04, 7.408993968750e-01,   6.0, 3.668841145834e-04, nan
 168.77,   62.31, 7.409404593750e-01,  13.0, 8.050738329327e-02, nan
 201.24,   55.04, 7.409982609375e-01,  22.0, 1.111452264205e-01, nan
  16.02,   26.94, 7.531694921875e-01,  16.0, 2.220714990234e-01, nan
  11.10,   34.97, 7.531701750000e-01,  19.0, 5.670692985197e-02, nan
  12.89,   46.99, 7.531861906250e-01,   3.0, 3.968400000000e-02, nan
  25.99,   31.34, 7.534193281250e-01,   2.0, 4.066058203125e-02, nan
   3.19,  217.70, 7.544773750000e-01,  17.0, 1.833890005515e-01, nan
   4.45,  247.10, 7.544774687500e-01,   8.0, 9.255869179687e-02, nan
   5.85,  244.21, 7.544783468750e-01,   4.0, 7.377778632813e-02, nan
 250.02,   58.85, 7.595665703125e-01,   1.0, 0.000000000000e+00, nan
 222.25,   44.16, 7.595784703125e-01,   9.0, 8.633320989583e-02, nan
  28.79,  158.47, 7.601015250000e-01,   7.0, 6.284870290179e-02, nan
 222.48,   51.65, 7.602421843750e-01,   6.0, 5.654961562500e-02, nan
 113.73,   25.17, 7.646517531250e-01,   9.0, 5.875402638889e-02, nan
 199.46,   37.02, 7.667701296875e-01,  15.0, 1.056924117708e-01, nan
 182.75,   40.28, 7.667775906250e-01,  20.0, 2.354480846875e-01, nan
 138.70,  192.80, 7.768580093750e-01,   3.0, 1.391526041667e-04, nan
 117.13,  203.11, 7.769981875000e-01,   3.0, 8.356998750000e-02, nan
 143.65,  184.18, 7.770044015625e-01,   2.0, 4.282803046875e-02, nan
 204.51,  215.40, 7.774574750000e-01, 104.0, 4.229760556040e-01, nan
 204.75,   39.48, 7.832236375000e-01,   2.0, 4.967984531250e-02, nan
 105.93,  182.57, 7.855087437500e-01,   2.0, 3.304719609375e-02, nan
  57.21,   69.93, 7.868370921875e-01,   5.0, 5.757975531250e-02, nan
 111.93,  175.03, 7.872508062500e-01,   2.0, 4.016672734375e-02, nan
  11.06,   99.24, 7.874117390625e-01,  18.0, 1.125203741319e-02, nan
   6.26,   92.80, 7.874198125000e-01,   2.0, 5.203007812500e-04, nan
 163.30,  191.95, 7.882099390625e-01,   3.0, 1.451041458333e-02, nan
 166.79,   27.67, 7.974012734375e-01,  12.0, 1.203715996094e-01, nan
 119.29,  140.37, 7.995385468750e-01,  52.0, 2.231919027945e-01, nan
  15.60,  154.28, 8.009388281250e-01,   5.0, 2.273337781250e-02, nan
 199.84,  141.44, 8.014821015625e-01,   4.0, 9.121453125000e-04, nan
 189.34,  146.14, 8.014838500000e-01,   6.0, 6.003360182292e-02, nan
 188.96,  222.92, 8.031443406250e-01,  12.0, 1.494479296875e-01, nan
 180.80,  194.09, 8.035286125000e-01,   2.0, 6.026397656250e-03, nan
  83.03,  189.21, 8.041519515625e-01,   7.0, 7.338680803572e-04, nan
  84.77,  182.98, 8.041573484375e-01,   2.0, 1.051274218750e-03, nan
  89.34,  187.88, 8.048186937500e-01,   2.0, 4.971429687500e-04, nan
 113.58,    1.85, 8.056673421875e-01,   3.0, 2.892222291667e-02, nan
   3.55,   42.34, 8.086038125000e-01,   4.0, 1.077912890625e-03, nan
   9.42,   15.68, 8.086255921875e-01,   7.0, 6.632199977679e-02, nan
  13.56,   21.51, 8.086752234375e-01,   2.0, 3.227104062500e-02, nan
 234.42,  154.14, 8.089614562500e-01,  20.0, 3.788847281250e-02, nan
 233.66,  158.84, 8.089626578125e-01,   3.0, 3.559087500000e-03, nan
 219.97,  162.37, 8.089659500000e-01,  39.0, 2.389284771234e-01, nan
  94.53,  194.52, 8.099142234375e-01,   2.0, 1.320990078125e-02, nan
 242.28,  139.18, 8.116679765625e-01,   3.0, 5.560544843750e-02, nan
 180.29,   61.46, 8.126578234375e-01,   7.0, 5.229734598214e-02, nan
 225.81,   64.23, 8.170237812500e-01,   1.0, 0.000000000000e+00, nan
  95.58,  107.08, 8.181372437500e-01,   7.0, 8.216615758929e-02, nan
 122.40,   -6.10, 8.186178312500e-01,   1.0, 0.000000000000e+00, nan
 241.65,  115.63, 8.202679453125e-01,   8.0, 6.946693984375e-02, nan
  93.16,   87.79, 8.211394265625e-01,   4.0, 3.246908320313e-02, nan
 137.60,  172.13, 8.235671000000e-01,   1.0, 0.000000000000e+00, nan
 101.53,  197.74, 8.241419640625e-01,   2.0, 8.414000000000e-04, nan
 103.39,  204.36, 8.241736625000e-01,   1.0, 0.000000000000e+00, nan
 198.43,  239.84, 8.278294359375e-01,   8.0, 1.511447832031e-02, nan
 213.21,  233.70, 8.278680078125e-01,   3.0, 2.579797604167e-02, nan
 250.89,   10.65, 8.280262562500e-01,  19.0, 3.048642064145e-02, nan
 252.42,   14.78, 8.280290359375e-01,   2.0, 4.635228906250e-03, nan
  46.32,  148.68, 8.280493000000e-01,  44.0, 2.724991269886e-01, nan
 168.25,  127.26, 8.296181390625e-01,   2.0, 3.178891015625e-02, nan
 202.29,  111.84, 8.296856968750e-01,   5.0, 8.269036781250e-02, nan
  21.77,  194.52, 8.303996468750e-01,  71.0, 5.140203982614e-01, nan
  32.80,  178.04, 8.304216812500e-01,   2.0, 3.096552109375e-02, nan
 145.71,   59.53, 8.339112234375e-01,   2.0, 2.245632812500e-04, nan
 129.30,   18.13, 8.339534640625e-01,  96.0, 4.904233798503e-01, nan
 141.63,   70.44, 8.339840421875e-01,   2.0, 1.211312500000e-04, nan
  28.36,   49.40, 8.348061000000e-01,   2.0, 4.422233750000e-02, nan
  31.43,  240.40, 8.407349765625e-01,   7.0, 8.770996205357e-02, nan
  25.70,  223.32, 8.408341546875e-01,   2.0, 5.533984375000e-05, nan
  36.54,  242.71, 8.408964843750e-01,   3.0, 4.078585989583e-02, nan
  80.45,   78.91, 8.468149156250e-01,   5.0, 9.586823750000e-03, nan
 101.96,   61.92, 8.468437734375e-01,   5.0, 8.081722000000e-02, nan
   0.90,  209.57, 8.476344390625e-01,   1.0, 0.000000000000e+00, nan
 -14.45,  219.48, 8.480687906250e-01,   1.0, 0.000000000000e+00, nan
 207.34,   18.57, 8.496155140625e-01,   4.0, 5.027460937504e-05, nan
 198.27,    8.54, 8.496407609375e-01,   1.0, 0.000000000000e+00, nan
 155.78,  130.45, 8.507711906250e-01,   3.0, 2.797351770833e-02, nan
 177.39,   91.46, 8.534909890625e-01,  10.0, 2.460649953125e-02, nan
 169.19,   93.09, 8.535465734375e-01,  10.0, 1.431819828125e-02, nan
 189.73,   95.39, 8.535895250000e-01,   3.0, 3.520271927083e-02, nan
  56.21,   81.87, 8.545639703125e-01,   1.0, 0.000000000000e+00, nan
 197.13,   99.46, 8.546009078125e-01,   2.0, 3.391137890625e-02, nan
  73.70,   65.86, 8.548723859375e-01,   1.0, 0.000000000000e+00, nan
 210.47,  213.59, 8.584795468750e-01,  84.0, 2.785792694754e-01, nan
 251.38,   94.18, 8.590017484375e-01,  20.0, 9.507989710937e-02, nan
 163.59,   85.98, 8.594822359375e-01,   4.0, 2.378750000001e-05, nan
 176.42,  100.65, 8.636263453125e-01,   2.0, 3.027037421875e-02, nan
 252.71,  190.23, 8.669010546875e-01,  21.0, 2.365570699405e-02, nan
 248.93,  187.35, 8.669020796875e-01,   3.0, 4.291666666663e-05, nan
 217.37,  169.71, 8.673453390625e-01,   4.0, 4.080980468750e-02, nan
   6.49,  192.26, 8.729328687500e-01,   8.0, 7.398505957031e-02, nan
  27.74,   38.79, 8.748567218750e-01,   4.0, 7.951571015625e-02, nan
  94.35,  121.76, 8.786814218750e-01,   5.0, 3.055391250000e-03, nan
 104.60,  124.83, 8.786847156250e-01,  16.0, 1.428847207031e-01, nan
 251.08,  155.07, 8.795787109375e-01,   2.0, 6.718750000245e-07, nan
 250.13,  149.00, 8.795854468750e-01,   3.0, 4.544822916667e-02, nan
 257.96,  147.13, 8.796337671875e-01,   2.0, 2.771173515625e-02, nan
  43.88,  180.43, 8.798836156250e-01,   1.0, 0.000000000000e+00, nan
 215.99,  207.34, 8.884152296875e-01,  39.0, 2.024308300080e-01, nan
 125.25,   61.20, 8.886017562500e-01,  16.0, 1.141979873047e-01, nan
 133.15,   52.55, 8.886172531250e-01,   6.0, 9.262213880208e-02, nan
 121.96,   64.11, 8.888064937500e-01,   4.0, 8.993186015625e-02, nan
 217.07,   25.64, 8.916421375000e-01,   5.0, 7.652054218750e-02, nan
  -7.10,  195.33, 8.931544265625e-01,   1.0, 0.000000000000e+00, nan
 243.38,  164.17, 8.933817031250e-01,   2.0, 4.868159843750e-02, nan
 196.23,  230.64, 8.935053406250e-01,   2.0, 4.777312109375e-02, nan
 240.62,  199.10, 8.993522734375e-01,   3.0, 4.948598645833e-02, nan
 157.69,  248.30, 8.996105390625e-01,   6.0, 7.947127604166e-04, nan
 154.20,  246.31, 8.996129421875e-01,   2.0, 1.526329687500e-03, nan
  25.68,  226.90, 9.011397468750e-01,   6.0, 8.709843229167e-02, nan
  93.38,  141.71, 9.060889265625e-01,   2.0, 8.459921874998e-05, nan
  73.06,  222.26, 9.100882953125e-01, 148.0, 5.122671754117e-01, nan
  65.28,  235.12, 9.101120187500e-01,  12.0, 1.285817098958e-01, nan
  84.37,  237.21, 9.101446812500e-01,   2.0, 2.314986562500e-02, nan
  64.70,  235.17, 9.101642000000e-01,   2.0, 1.089140624999e-05, nan
 256.04,  128.96, 9.105884968750e-01,   2.0, 1.163680625000e-02, nan
  93.50,   47.49, 9.117807171875e-01,   6.0, 9.844446614583e-03, nan
  70.05,  243.08, 9.123516343750e-01,   2.0, 2.253449218750e-03, nan
  52.48,  257.70, 9.160948500000e-01,   2.0, 3.592999218750e-03, nan
  52.51,  247.19, 9.160966671875e-01,   2.0, 9.899587500000e-03, nan
  64.93,  122.48, 9.166926500000e-01,   4.0, 1.311987890625e-03, nan
  66.48,  132.03, 9.167012203125e-01,   2.0, 1.698827187500e-02, nan
  52.83,  126.28, 9.167894218750e-01,   1.0, 0.000000000000e+00, nan
  64.36,   32.82, 9.188063156250e-01,   8.0, 4.705486914063e-03, nan
  59.18,   23.81, 9.188412078125e-01,   5.0, 5.112834937500e-02, nan
  37.30,  222.45, 9.197299234375e-01,  11.0, 6.344594602273e-02, nan
 234.92,  245.77, 9.252558484375e-01,  19.0, 1.061873699013e-01, nan
 230.15,  249.49, 9.253660203125e-01,   4.0, 2.615342968750e-02, nan
 241.08,  238.40, 9.282960218750e-01,   2.0, 3.669212343750e-02, nan
 141.35,  225.85, 9.308492625000e-01,   8.0, 8.882668808594e-02, nan
 180.17,  157.92, 9.315774000000e-01,  19.0, 2.328876976974e-01, nan
 226.33,  248.77, 9.344303765625e-01,   3.0, 1.714504479167e-02, nan
  89.49,  240.90, 9.345723921875e-01,   4.0, 1.636497695312e-02, nan
   5.73,  212.07, 9.377071562500e-01,   2.0, 2.454971171875e-02, nan
 207.45,  185.11, 9.377695546875e-01,  17.0, 1.218848788603e-01, nan
 208.92,  200.46, 9.401523546875e-01,   2.0, 7.212493750000e-03, nan
 211.47,  212.05, 9.401585937500e-01,   4.0, 1.933595156250e-02, nan
 230.62,  218.21, 9.401993140625e-01,   4.0, 4.327932343750e-02, nan
 221.08,  221.57, 9.403903453125e-01,   2.0, 2.445601640625e-02, nan
 130.13,  205.21, 9.429082828125e-01,  50.0, 2.326500613438e-01, nan
 218.30,   -3.86, 9.432787203125e-01,   3.0, 1.238984375000e-04, nan
 243.75,   69.98, 9.456269046875e-01,  68.0, 1.757161906250e-01, nan
 249.23,   79.97, 9.456273781250e-01,   1.0, 0.000000000000e+00, nan
 240.05,   92.69, 9.456421625000e-01,   3.0, 5.404901041667e-03, nan
  37.71,  214.41, 9.465376062500e-01,  14.0, 8.740491741071e-03, nan
  45.78,  203.70, 9.466422578125e-01,   2.0, 2.877518515625e-02, nan
 167.28,   29.23, 9.496105953125e-01,  18.0, 1.373356782118e-01, nan
  71.70,  121.86, 9.590157468750e-01,  18.0, 1.064120141493e-01, nan
 108.59,  132.18, 9.592779437500e-01,   4.0, 7.385948750000e-02, nan
  28.20,   23.88, 9.632843687500e-01,   1.0, 0.000000000000e+00, nan
  38.05,   32.70, 9.634794687500e-01,   2.0, 8.387520312500e-03, nan
 122.77,  135.35, 9.635222250000e-01,   4.0, 4.831311875000e-02, nan
  12.34,  122.52, 9.659238859375e-01,   2.0, 3.028342968750e-03, nan
  11.22,  130.10, 9.662965703125e-01,   1.0, 0.000000000000e+00, nan
 119.15,   44.03, 9.674602000000e-01,   4.0, 9.811525781250e-03, nan
 191.18,  183.28, 9.715113890625e-01,  14.0, 9.233058683036e-02, nan
 219.26,   26.20, 9.757458265625e-01,   5.0, 4.593499687500e-03, nan
  21.78,   90.14, 9.767279343750e-01,  19.0, 4.855713470395e-02, nan
  29.98,  100.62, 9.767376500000e-01,   8.0, 1.493868191406e-01, nan
  72.37,  122.32, 9.767947140625e-01,   7.0, 7.591075200893e-02, nan
  73.77,   26.32, 9.802322812500e-01,  28.0, 1.989329554687e-01, nan
  51.18,   83.20, 9.856060734375e-01,   1.0, 0.000000000000e+00, nan
 159.17,   19.94, 9.860107406250e-01,   2.0, 4.783421875000e-02, nan
  40.77,  214.35, 9.863308171875e-01,   4.0, 1.000328535156e-01, nan
  56.28,   66.37, 9.878516406250e-01,   3.0, 8.446078072917e-02, nan
  83.85,   48.10, 9.901484140625e-01,  28.0, 1.164074527902e-01, nan
