x [px], y [px], t [s], nPhotons [1], PSD value, t_relToExtTrigger [s]
 169.47,   34.61, 3.976294968750e-01,   4.0, 7.603435703125e-02, nan
 177.67,   16.98, 3.976322671875e-01,   2.0, 4.153541796875e-02, nan
 153.45,   46.36, 3.976394000000e-01,  59.0, 3.222812365996e-01, nan
 163.19,   11.95, 3.976471093750e-01,   2.0, 2.689575625000e-02, nan
 150.92,   23.71, 3.976493421875e-01,   8.0, 4.770502246094e-02, nan
 172.04,   12.78, 3.976554046875e-01,   2.0, 2.782037734375e-02, nan
 164.93,    3.97, 3.976563000000e-01,   2.0, 3.065213125000e-02, nan
 151.57,   34.60, 3.985144109375e-01,   2.0, 2.565296484375e-02, nan
 186.87,   41.50, 3.987264359375e-01,  10.0, 1.150493740625e-01, nan
 161.70,  123.93, 3.995474734375e-01,  33.0, 2.974523619318e-01, nan
 146.52,  121.45, 4.030057406250e-01,   2.0, 2.914000000000e-03, nan
 162.09,  217.80, 4.165623343750e-01,  10.0, 4.568920312500e-04, nan
 228.56,  251.50, 4.168427968750e-01,   8.0, 9.063970996094e-02, nan
  35.78,  158.23, 4.172933500000e-01,   7.0, 1.314407685268e-01, nan
  88.88,  131.42, 4.192017843750e-01,  84.0, 6.014487462798e-02, nan
 117.02,  111.15, 4.192077765625e-01,  52.0, 1.771035957031e-01, nan
  97.14,  116.55, 4.192082875000e-01,   2.0, 3.321843750000e-04, nan
  83.28,  135.73, 4.192108218750e-01,  17.0, 1.075113182904e-01, nan
  98.19,  142.90, 4.192405984375e-01,   3.0, 6.436273958333e-02, nan
  84.54,  140.53, 4.196734531250e-01,   4.0, 9.112223320312e-02, nan
 210.50,  249.50, 4.229878609375e-01,   4.0, 6.449456132813e-02, nan
 142.04,  165.97, 4.331980953125e-01,   5.0, 7.118713062500e-02, nan
 191.70,  173.51, 4.410837015625e-01,   3.0, 7.281915156250e-02, nan
 129.53,  152.76, 4.426818765625e-01, 103.0, 4.438144294600e-01, nan
 139.47,   35.09, 4.497703125000e-01,   2.0, 4.985647968750e-02, nan
 229.60,   53.48, 4.535068640625e-01,   2.0, 1.487670078125e-02, nan
  82.70,  126.46, 4.553019406250e-01,   3.0, 7.691009010417e-02, nan
 141.59,   96.60, 4.571715734375e-01,  33.0, 1.177776412879e-01, nan
  90.18,  234.54, 4.579286921875e-01,  42.0, 5.595378054315e-02, nan
  89.67,  230.32, 4.579474390625e-01,   5.0, 4.290956687500e-02, nan
  72.45,  197.47, 4.579802906250e-01, 110.0, 3.896527686364e-01, nan
  78.68,  162.16, 4.580459296875e-01,  12.0, 1.673554062500e-02, nan
  92.81,  134.11, 4.590843734375e-01,   2.0, 4.642243906250e-02, nan
 188.18,  129.10, 4.594626218750e-01,   5.0, 5.076001843750e-02, nan
 182.00,   89.90, 4.594711484375e-01,  41.0, 1.287743443979e-01, nan
 150.37,   92.76, 4.594742750000e-01,  18.0, 1.178420388889e-01, nan
 171.00,   91.55, 4.595360140625e-01,   4.0, 1.145245972656e-01, nan
  64.78,   81.89, 4.600881671875e-01,   2.0, 1.510947656250e-03, nan
 211.39,   23.06, 4.607127031250e-01,  66.0, 1.332978354640e-01, nan
 208.80,   11.41, 4.607397984375e-01,  24.0, 1.544615134115e-01, nan
 207.80,   18.61, 4.608309671875e-01,   6.0, 6.834110937500e-02, nan
 194.47,   55.35, 4.611202406250e-01,  54.0, 2.334560371817e-01, nan
  49.96,  108.71, 4.627434625000e-01,  13.0, 6.039282019231e-02, nan
 253.29,  108.77, 4.632682843750e-01,   2.0, 6.306562500000e-05, nan
 249.90,  114.30, 4.632769062500e-01,   2.0, 4.733046875002e-05, nan
 241.95,   96.53, 4.632808343750e-01,   4.0, 4.437255625000e-02, nan
 248.31,   97.05, 4.633165078125e-01,   2.0, 3.408727109375e-02, nan
 246.36,   88.86, 4.633386843750e-01,   2.0, 3.407234296875e-02, nan
  51.49,  104.26, 4.663257046875e-01,   3.0, 2.411810989583e-02, nan
 138.61,  171.74, 4.715873406250e-01,   2.0, 1.693549531250e-02, nan
  93.13,  166.29, 4.777911156250e-01,   5.0, 9.282435156250e-02, nan
  76.00,  178.20, 4.777921375000e-01,   1.0, 0.000000000000e+00, nan
 192.63,  211.22, 4.783615953125e-01,   8.0, 1.004014115234e-01, nan
 183.78,   45.00, 4.786166828125e-01,   2.0, 2.696019453125e-02, nan
   6.50,  142.48, 4.815257312500e-01,   3.0, 6.370706770833e-03, nan
  -2.54,  136.75, 4.815739687500e-01,   2.0, 1.767246484375e-02, nan
  -0.79,  120.63, 4.816069796875e-01,   1.0, 0.000000000000e+00, nan
 236.30,  169.49, 4.822368968750e-01,  30.0, 3.847835104167e-02, nan
 240.57,  180.43, 4.822479890625e-01,   3.0, 2.979736458333e-03, nan
  69.19,  155.88, 4.822515250000e-01,   2.0, 4.834074218750e-02, nan
 216.75,   66.90, 4.831318625000e-01,   3.0, 5.486406250001e-05, nan
 209.46,  132.50, 4.842406093750e-01,   6.0, 3.209237708333e-02, nan
 197.02,  132.32, 4.843293625000e-01,   2.0, 1.108203125000e-05, nan
 161.85,  169.79, 4.843929328125e-01,  31.0, 1.631311653730e-01, nan
 207.10,  150.00, 4.849492750000e-01,   2.0, 4.454862343750e-02, nan
 126.68,   61.94, 4.852085921875e-01,   6.0, 4.675066953125e-02, nan
  59.10,  229.93, 4.877064781250e-01, 155.0, 3.719479805040e-01, nan
 236.02,  161.30, 4.877992296875e-01,   5.0, 8.945117843750e-02, nan
  97.66,   30.96, 4.881201343750e-01,  13.0, 1.281059405048e-01, nan
 164.59,   89.19, 4.944141546875e-01, 108.0, 3.727947625000e-01, nan
  68.27,   45.37, 4.960469484375e-01,   5.0, 5.776912343750e-02, nan
  37.76,   25.46, 4.961308625000e-01,  20.0, 1.838239721094e-01, nan
 133.50,  165.24, 4.982374718750e-01,   5.0, 8.778068375000e-02, nan
  31.49,   47.82, 4.985842515625e-01,   2.0, 3.979516406250e-02, nan
  47.16,  128.47, 5.024794718750e-01,   2.0, 4.008296718750e-02, nan
 126.73,   63.74, 5.027809781250e-01,  16.0, 6.495245214844e-03, nan
 129.42,   60.02, 5.027862343750e-01,   2.0, 4.565386718750e-03, nan
 118.40,   60.53, 5.027972781250e-01,   2.0, 2.007014843750e-03, nan
  93.75,   10.27, 5.048922921875e-01,  16.0, 1.000799813477e-01, nan
 189.47,  100.77, 5.059733703125e-01,  12.0, 1.027936207031e-01, nan
 117.09,    2.50, 5.065350671875e-01,   3.0, 1.212994791667e-04, nan
  91.16,    4.46, 5.065526000000e-01,  11.0, 8.803575028409e-02, nan
  45.95,  112.09, 5.077512328125e-01,   2.0, 4.787070937500e-02, nan
 223.93,  253.21, 5.089018062500e-01,   3.0, 4.515104166732e-06, nan
  -0.62,  188.17, 5.115751515625e-01,  37.0, 4.461257284628e-02, nan
  10.20,  181.44, 5.116305750000e-01,   5.0, 3.500104750000e-02, nan
  64.07,   98.87, 5.121914109375e-01,  75.0, 2.679176076250e-01, nan
  14.56,   81.46, 5.125480593750e-01,   7.0, 1.393905261161e-01, nan
 130.06,  156.93, 5.131390984375e-01,  25.0, 2.137131273750e-01, nan
 145.32,  149.88, 5.131422750000e-01,  17.0, 1.366182983456e-01, nan
 250.35,  154.72, 5.133959109375e-01,  15.0, 7.381623812500e-02, nan
  41.02,  169.78, 5.134044609375e-01,   2.0, 2.854898437500e-04, nan
   6.12,  173.43, 5.139894125000e-01,   2.0, 2.055920703125e-02, nan
 236.62,  200.03, 5.154826750000e-01,  63.0, 1.554581139137e-01, nan
 171.42,  150.59, 5.185089796875e-01,   6.0, 5.073321822917e-02, nan
 104.84,  240.79, 5.229859187500e-01,   4.0, 3.974992187500e-03, nan
 131.99,  133.80, 5.231240046875e-01,  12.0, 4.632152708333e-02, nan
  60.04,   80.24, 5.231284031250e-01,   5.0, 7.683746687500e-02, nan
 117.52,  107.71, 5.231286890625e-01,  23.0, 5.256349884511e-02, nan
  76.92,  233.36, 5.284213203125e-01,   4.0, 7.181051210937e-02, nan
  28.50,  247.43, 5.325088406250e-01,  47.0, 5.939507114362e-03, nan
  31.64,  241.52, 5.325128109375e-01,  10.0, 7.581004531250e-03, nan
  26.95,  253.24, 5.325129593750e-01,   5.0, 2.640495937500e-03, nan
  28.15,  227.70, 5.325427468750e-01,   4.0, 7.583284648437e-02, nan
  29.19,  256.58, 5.325995765625e-01,   2.0, 3.750859374996e-05, nan
  28.77,  219.90, 5.329812171875e-01,   5.0, 5.646609437500e-02, nan
  73.25,  225.38, 5.346460203125e-01,   2.0, 2.301317812500e-02, nan
 177.66,  135.56, 5.355723828125e-01,   2.0, 1.873922656250e-03, nan
 180.01,  182.95, 5.381677562500e-01,   7.0, 6.396741138393e-02, nan
 145.56,  203.58, 5.382176203125e-01,  64.0, 1.299577500732e-01, nan
 159.72,  201.52, 5.382893109375e-01,   9.0, 1.139743557292e-01, nan
 210.79,   -0.73, 5.386083140625e-01,   4.0, 1.051803531250e-01, nan
 123.46,  135.29, 5.405170250000e-01,   2.0, 1.871866406250e-02, nan
 131.92,  118.08, 5.405407750000e-01,   6.0, 3.492492083333e-02, nan
 176.47,  127.23, 5.444611750000e-01,   2.0, 4.952252265625e-02, nan
 216.67,  242.21, 5.468298171875e-01, 209.0, 4.887283456938e-01, nan
 189.83,   82.37, 5.490960312500e-01,   4.0, 4.958868632813e-02, nan
 168.32,   70.79, 5.510058562500e-01,   1.0, 0.000000000000e+00, nan
 133.77,  107.38, 5.513368781250e-01,   6.0, 8.559374999976e-06, nan
 119.53,  103.04, 5.513369125000e-01,   4.0, 2.296714492188e-02, nan
 145.47,   96.16, 5.513765093750e-01,   4.0, 2.800006250000e-02, nan
  -2.83,  194.24, 5.522118015625e-01,   2.0, 1.192187499999e-06, nan
   8.54,  195.37, 5.522192859375e-01,   3.0, 3.037114583333e-04, nan
  -6.48,  180.71, 5.522213843750e-01,   2.0, 2.519578125000e-04, nan
  44.79,   58.67, 5.575073984375e-01,   2.0, 2.654865703125e-02, nan
 210.88,  109.36, 5.673545640625e-01,   3.0, 1.897093697917e-02, nan
 159.48,  235.97, 5.680952921875e-01, 160.0, 2.579381607617e-01, nan
 165.26,  242.86, 5.681001906250e-01,   4.0, 1.654953125000e-04, nan
 164.78,  255.31, 5.681107328125e-01,   2.0, 6.425703124996e-05, nan
 160.57,  217.05, 5.681133140625e-01,   9.0, 2.887265034722e-02, nan
 237.97,   32.51, 5.690233968750e-01,   2.0, 3.639843750003e-05, nan
 159.08,  217.57, 5.715843937500e-01,  12.0, 3.173972630208e-02, nan
 145.07,  136.87, 5.739734843750e-01,   2.0, 8.985156250030e-06, nan
 190.44,  204.93, 5.741173859375e-01,   5.0, 1.570722500000e-03, nan
 177.11,  202.29, 5.774620562500e-01,   2.0, 3.871946484375e-02, nan
 136.21,   89.89, 5.778289281250e-01,   2.0, 1.938991406250e-03, nan
 212.58,   21.42, 5.798940343750e-01,   3.0, 6.563521041667e-02, nan
  66.83,  242.95, 5.802295109375e-01,   4.0, 2.491800312500e-02, nan
 106.16,   95.87, 5.819533468750e-01,   2.0, 1.633390625000e-04, nan
  82.68,   13.84, 5.859161281250e-01,   3.0, 3.218754114583e-02, nan
  87.58,   32.72, 5.859733156250e-01,   2.0, 3.341920781250e-02, nan
 243.51,  151.80, 5.910516421875e-01,   2.0, 2.812257812500e-04, nan
 170.46,  150.82, 5.913187437500e-01,   2.0, 4.934496171875e-02, nan
  72.79,   46.16, 5.922601031250e-01,   2.0, 2.055747968750e-02, nan
 143.07,  188.00, 5.965219375000e-01,   5.0, 8.150417468750e-02, nan
 141.42,   32.75, 5.968220281250e-01,   2.0, 4.995991015625e-02, nan
  55.71,  147.36, 5.974195062500e-01,  12.0, 1.726729503906e-01, nan
 164.78,  214.93, 5.985656437500e-01,   2.0, 5.556953124997e-05, nan
  76.37,   81.14, 6.016207765625e-01,   3.0, 5.609913072917e-02, nan
  74.87,   93.49, 6.016236875000e-01,   5.0, 5.797282937500e-02, nan
  82.55,   92.30, 6.016403156250e-01,   5.0, 5.541597062500e-02, nan
  74.78,   84.06, 6.016479625000e-01,   2.0, 3.462031406250e-02, nan
  91.49,   -1.17, 6.043254250000e-01,   2.0, 8.750468750002e-05, nan
  38.68,   17.42, 6.047992031250e-01,   1.0, 0.000000000000e+00, nan
 189.46,   20.78, 6.054420312500e-01,   5.0, 6.174892781250e-02, nan
 207.37,   85.95, 6.074264000000e-01,   2.0, 6.364346093750e-03, nan
 221.88,  223.05, 6.135266718750e-01,  14.0, 1.113189474330e-01, nan
 241.76,  224.16, 6.135403203125e-01,   2.0, 9.801258593750e-03, nan
  31.56,   25.80, 6.177375875000e-01,  11.0, 9.492644602273e-02, nan
 236.51,  167.93, 6.251679390625e-01,  53.0, 3.290671147111e-01, nan
 116.49,    5.46, 6.269391843750e-01,   7.0, 6.675736227679e-02, nan
 186.45,  168.96, 6.299215437500e-01,  99.0, 3.581356534564e-01, nan
 186.66,  230.04, 6.302010265625e-01, 174.0, 3.117782042475e-01, nan
 237.80,  200.56, 6.323701171875e-01,   7.0, 5.475637053571e-03, nan
 199.08,  196.95, 6.323784640625e-01,  30.0, 1.496666733333e-01, nan
 226.65,  214.66, 6.325200406250e-01,   3.0, 1.007673854167e-02, nan
 146.05,  257.83, 6.328828296875e-01,   2.0, 2.793515624999e-05, nan
 152.20,  236.82, 6.341518109375e-01,  24.0, 1.884354300130e-01, nan
  78.26,   87.81, 6.359974281250e-01,   2.0, 1.743844140625e-02, nan
 230.06,   -1.25, 6.386205906250e-01,   2.0, 7.265859375000e-05, nan
 172.01,  227.56, 6.411044156250e-01,   6.0, 1.106172955729e-01, nan
  91.99,  205.83, 6.469912406250e-01,  63.0, 5.715823536706e-02, nan
  71.78,  186.03, 6.469933906250e-01,  12.0, 1.645102265625e-02, nan
  97.06,  192.90, 6.469969843750e-01,  50.0, 1.091425416250e-01, nan
  71.68,  197.23, 6.470005078125e-01,   5.0, 4.982733031250e-02, nan
 104.43,  230.01, 6.470061421875e-01,  28.0, 2.152812836496e-01, nan
 141.11,   51.74, 6.491583296875e-01,   3.0, 7.226565833333e-02, nan
 133.84,  201.74, 6.494259781250e-01,   2.0, 1.780933125000e-02, nan
  66.38,  150.66, 6.516890640625e-01,  11.0, 8.392289360795e-02, nan
  97.46,  132.96, 6.520124734375e-01,  74.0, 2.529049484164e-01, nan
 252.03,  214.92, 6.584497312500e-01,  13.0, 8.872253413462e-02, nan
 121.49,  161.63, 6.626648687500e-01,   3.0, 6.285175052083e-02, nan
  75.82,  164.96, 6.631063937500e-01,  11.0, 9.010381434659e-02, nan
  84.51,  108.39, 6.709162843750e-01,   3.0, 8.800050729167e-02, nan
  82.65,  114.26, 6.715549656250e-01,   4.0, 1.056530113281e-01, nan
 124.91,  183.43, 6.717065578125e-01, 383.0, 6.374185637484e-01, nan
 223.09,  221.54, 6.720366984375e-01,   6.0, 7.312698489583e-02, nan
  21.60,  105.44, 6.753109796875e-01,  23.0, 6.866745448370e-02, nan
  17.07,  105.23, 6.753357125000e-01,   5.0, 6.483084906250e-02, nan
   1.15,  122.23, 6.753457515625e-01,   9.0, 5.991422013889e-02, nan
  19.92,   91.11, 6.753917390625e-01,   1.0, 0.000000000000e+00, nan
 182.98,   14.39, 6.759649828125e-01,   1.0, 0.000000000000e+00, nan
 225.92,   46.17, 6.780044390625e-01,  71.0, 1.340129887324e-01, nan
 222.35,   55.85, 6.780334890625e-01, 217.0, 5.201059951469e-01, nan
 225.43,   43.68, 6.780473687500e-01,   4.0, 7.449213437500e-02, nan
 216.32,   32.27, 6.780728437500e-01,   2.0, 4.146090625000e-02, nan
 194.20,   49.28, 6.781426781250e-01,   7.0, 2.605620267857e-02, nan
 157.71,   44.41, 6.792180890625e-01,   2.0, 2.110000000005e-05, nan
 241.26,  238.07, 6.825093984375e-01,   4.0, 7.302167578125e-02, nan
 102.31,  206.92, 6.890628343750e-01,   3.0, 4.076730781250e-02, nan
  95.50,  186.40, 6.892321796875e-01,   3.0, 5.294259739583e-02, nan
  72.74,  217.63, 6.893809531250e-01,  11.0, 1.507714156250e-01, nan
 124.52,  134.13, 6.919836687500e-01,  23.0, 2.236413699049e-01, nan
  21.95,  106.72, 6.929917109375e-01,   2.0, 2.938692421875e-02, nan
 113.24,    2.28, 6.961889671875e-01,   1.0, 0.000000000000e+00, nan
   9.79,  104.78, 6.973235093750e-01,   2.0, 2.480171875000e-02, nan
 145.68,  200.96, 6.983882437500e-01,  33.0, 1.804913953125e-01, nan
 196.76,   57.66, 6.988935640625e-01,   5.0, 1.502187500004e-05, nan
 209.03,   57.70, 6.988990234375e-01,   1.0, 0.000000000000e+00, nan
  21.41,   25.92, 7.106330109375e-01,   2.0, 2.481242890625e-02, nan
 166.05,   85.07, 7.109678046875e-01,  20.0, 1.500896797656e-01, nan
  59.57,   19.13, 7.147219718750e-01,   2.0, 1.407812500021e-06, nan
  51.31,  221.74, 7.195956515625e-01,  20.0, 9.458529078125e-02, nan
 199.85,  191.37, 7.243568812500e-01,  23.0, 4.414297703804e-02, nan
 196.94,  176.83, 7.244597390625e-01,  35.0, 9.537663607143e-02, nan
 206.12,  162.79, 7.245389046875e-01,  34.0, 1.289666295496e-01, nan
 200.72,  187.56, 7.246729578125e-01,   5.0, 1.007273262500e-01, nan
 183.00,  244.86, 7.259914796875e-01,  16.0, 5.596236132812e-02, nan
 164.01,  233.63, 7.260118812500e-01,   2.0, 1.030804687500e-04, nan
 180.75,  245.29, 7.261728671875e-01,   3.0, 3.464779062500e-02, nan
 187.10,  226.50, 7.264168859375e-01,   4.0, 4.971403554687e-02, nan
   0.01,  127.98, 7.269380875000e-01,   6.0, 1.473661458333e-04, nan
 224.93,  107.76, 7.340227531250e-01,  55.0, 4.743365482955e-02, nan
 217.69,  103.31, 7.343109468750e-01,   2.0, 3.907128437500e-02, nan
 109.55,  213.34, 7.414186140625e-01,   2.0, 1.593506250000e-03, nan
  62.16,  156.29, 7.415546343750e-01,   2.0, 1.098437499958e-06, nan
  89.08,  130.03, 7.416041765625e-01,   9.0, 7.607677864583e-02, nan
 153.03,  229.75, 7.441895031250e-01,   3.0, 8.310694583333e-02, nan
  65.86,  167.33, 7.448226578125e-01,  14.0, 1.264974888393e-01, nan
 157.52,  244.85, 7.448684687500e-01,   2.0, 4.699152109375e-02, nan
  51.21,  228.04, 7.452778187500e-01,  13.0, 2.420491598558e-02, nan
  43.31,  215.41, 7.452805187500e-01,   4.0, 2.951828164062e-02, nan
  40.46,  230.05, 7.452906640625e-01,   3.0, 5.695579635417e-02, nan
  78.20,  127.77, 7.461494093750e-01,   2.0, 4.456006484375e-02, nan
 237.07,  110.84, 7.490239500000e-01,  11.0, 3.688367713068e-02, nan
 255.49,  213.94, 7.502374875000e-01,   2.0, 9.138627343750e-03, nan
 103.33,  244.72, 7.544482125000e-01,   7.0, 7.409061986607e-02, nan
 122.64,  141.52, 7.569298343750e-01,   8.0, 6.701129492188e-02, nan
 113.07,  144.39, 7.571503234375e-01,   5.0, 5.966146906250e-02, nan
 132.01,  140.68, 7.574667453125e-01,   2.0, 2.133056640625e-02, nan
 201.21,  226.66, 7.583478187500e-01,   3.0, 2.290071145833e-02, nan
   2.50,   92.00, 7.611280718750e-01,  41.0, 1.008135374238e-01, nan
  79.09,  231.46, 7.707857609375e-01,   7.0, 1.372713792411e-01, nan
  47.87,  248.24, 7.707933359375e-01,   2.0, 5.854921875000e-04, nan
 202.78,  163.32, 7.718262203125e-01,  12.0, 7.294453828125e-02, nan
  67.71,  105.85, 7.732070031250e-01,   5.0, 9.541292937500e-02, nan
  85.89,  225.78, 7.777067765625e-01,   2.0, 4.368327343750e-02, nan
 181.61,  256.50, 7.781372671875e-01,   2.0, 1.107109374998e-05, nan
 161.89,  133.01, 7.797290078125e-01,  55.0, 2.195303482102e-01, nan
 135.00,  121.36, 7.797328906250e-01,   7.0, 1.607108772321e-02, nan
 139.48,  118.09, 7.797716109375e-01,   2.0, 1.022784609375e-02, nan
 176.68,  100.99, 7.798349171875e-01,  12.0, 2.363963020833e-02, nan
 164.73,  109.17, 7.799046312500e-01, 117.0, 3.329448386351e-01, nan
 231.16,  103.99, 7.802759593750e-01,   4.0, 1.092483281250e-02, nan
 229.58,  117.26, 7.802854578125e-01,   3.0, 8.507597395833e-03, nan
 180.61,  103.59, 7.805192421875e-01,   9.0, 1.043869375000e-02, nan
 184.85,  124.34, 7.805573562500e-01,  25.0, 1.279926100000e-01, nan
  16.06,  149.54, 7.805589312500e-01,  90.0, 1.399552349306e-01, nan
  11.50,  173.25, 7.805645500000e-01,  64.0, 2.486489923340e-01, nan
  14.64,  148.17, 7.806135421875e-01,   1.0, 0.000000000000e+00, nan
  55.01,   98.25, 7.874186593750e-01,   8.0, 9.293364277344e-02, nan
 209.02,  239.92, 7.927844671875e-01,   3.0, 6.508655572917e-02, nan
 160.58,  123.71, 7.941781625000e-01,   2.0, 4.886085000000e-02, nan
 167.11,  100.35, 7.987355250000e-01,   2.0, 3.244199843750e-02, nan
   3.27,    9.59, 7.994683671875e-01,   9.0, 7.377386458333e-03, nan
 208.72,  245.02, 7.996985625000e-01,  23.0, 2.322367909647e-01, nan
 126.45,  111.12, 8.000053171875e-01,   3.0, 9.928437499999e-05, nan
 222.47,   39.19, 8.032013484375e-01,  13.0, 1.460323086538e-01, nan
 186.21,   56.63, 8.036188640625e-01,  33.0, 1.283297123580e-01, nan
  73.53,  200.64, 8.059161046875e-01,  30.0, 1.810142881771e-01, nan
 153.56,  157.33, 8.064233453125e-01,   3.0, 6.929513020833e-02, nan
 155.68,   71.96, 8.096981234375e-01,   2.0, 4.510138906250e-02, nan
  19.11,  177.06, 8.101412484375e-01,   9.0, 1.096087475694e-01, nan
 177.12,   60.31, 8.106289953125e-01,   4.0, 8.654640195312e-02, nan
 193.50,  229.44, 8.131974187500e-01,  88.0, 2.175789810902e-01, nan
 179.09,  161.29, 8.150627796875e-01,  19.0, 1.002856273026e-01, nan
 163.56,  129.86, 8.163968125000e-01,  48.0, 2.450271378581e-01, nan
  90.30,   52.50, 8.197961484375e-01, 183.0, 2.392197937244e-01, nan
 103.64,   65.88, 8.198511890625e-01,  73.0, 2.228253301798e-01, nan
  56.70,  113.54, 8.251782812500e-01,   5.0, 8.721714031250e-02, nan
 182.69,  137.54, 8.265570718750e-01,   6.0, 4.564467656250e-02, nan
 192.67,  134.15, 8.265636046875e-01,   2.0, 4.826918750000e-02, nan
 184.40,  118.88, 8.265700640625e-01,   2.0, 4.728857421875e-02, nan
 136.54,  140.25, 8.293603218750e-01,   5.0, 1.278472662500e-01, nan
 178.07,  186.40, 8.304126859375e-01,  20.0, 1.688927465625e-01, nan
 165.85,  218.20, 8.347258796875e-01,  45.0, 2.527476723958e-01, nan
 124.01,   10.57, 8.377932156250e-01, 175.0, 1.437742978571e-01, nan
 132.19,   12.81, 8.377972906250e-01,   2.0, 2.726429687500e-03, nan
 109.60,   60.52, 8.377979265625e-01, 192.0, 4.975130526204e-01, nan
 142.96,   27.52, 8.377992140625e-01, 159.0, 3.993629315448e-01, nan
  96.90,   23.24, 8.378051593750e-01,  33.0, 2.014965589962e-01, nan
 104.83,    3.82, 8.378644625000e-01,   3.0, 4.965728854167e-02, nan
 146.42,  235.56, 8.388621109375e-01,   2.0, 1.860779296875e-02, nan
 140.98,  223.28, 8.388963859375e-01,   2.0, 2.226826328125e-02, nan
  97.71,  249.20, 8.407079812500e-01,  12.0, 3.625833333330e-05, nan
  72.03,  193.15, 8.410580171875e-01,   3.0, 3.957060572917e-02, nan
  64.76,  179.95, 8.410581640625e-01,   2.0, 2.488267734375e-02, nan
 114.93,  228.50, 8.411525953125e-01,   3.0, 5.328943437500e-02, nan
 156.82,  209.02, 8.423765718750e-01,   2.0, 4.844633437500e-02, nan
  59.58,  136.16, 8.440732921875e-01,  11.0, 1.517978549716e-01, nan
  80.54,   24.70, 8.447421812500e-01,   4.0, 6.234852734375e-03, nan
 183.19,  160.23, 8.458549140625e-01,   2.0, 2.994330312500e-02, nan
  65.22,    4.79, 8.463415671875e-01,  12.0, 7.319260338542e-02, nan
 205.34,  145.78, 8.475917859375e-01,   1.0, 0.000000000000e+00, nan
 233.32,  239.05, 8.539563890625e-01,   2.0, 1.902848125000e-02, nan
  77.03,  207.05, 8.551454468750e-01,   6.0, 1.260018536458e-01, nan
  -0.61,   96.84, 8.579565453125e-01,   6.0, 1.657557291666e-04, nan
  17.48,   75.31, 8.579573000000e-01, 125.0, 2.504220450875e-01, nan
   9.42,   95.69, 8.579632781250e-01,   2.0, 3.428812500000e-04, nan
   6.29,   75.84, 8.579705265625e-01,   9.0, 4.274939149306e-02, nan
 130.24,    5.01, 8.603327984375e-01,   4.0, 7.611766367187e-02, nan
  80.50,  208.55, 8.618750531250e-01,   3.0, 2.767132083333e-02, nan
 156.93,  106.57, 8.636397890625e-01,   4.0, 9.799510195312e-02, nan
 144.70,   94.77, 8.637371265625e-01,   8.0, 1.038122480469e-01, nan
  55.71,  109.51, 8.643674250000e-01,   2.0, 3.139399687500e-02, nan
  53.78,  119.96, 8.644391265625e-01,   2.0, 3.014855234375e-02, nan
  49.21,  158.69, 8.693100062500e-01,  21.0, 2.179709662202e-01, nan
 172.25,  186.31, 8.773648453125e-01,   7.0, 1.013843439732e-01, nan
 197.70,   12.95, 8.805050406250e-01,  76.0, 2.872509629934e-02, nan
 193.05,   11.00, 8.805060468750e-01,  10.0, 1.800187765625e-02, nan
 214.32,   11.47, 8.805065343750e-01,  12.0, 5.718238450521e-02, nan
 209.20,   18.75, 8.805415843750e-01,   2.0, 2.255312499999e-05, nan
  51.37,   31.26, 8.821397187500e-01,   6.0, 1.901201588542e-02, nan
 137.13,  202.67, 8.834165281250e-01,   7.0, 1.513415178573e-05, nan
 101.57,  179.86, 8.834298765625e-01,  22.0, 1.829425055398e-01, nan
 162.61,  143.15, 8.858542718750e-01,   1.0, 0.000000000000e+00, nan
  43.12,   83.51, 8.859541593750e-01,  13.0, 4.248685336538e-03, nan
  38.47,   78.11, 8.859640140625e-01,   2.0, 6.461718750017e-06, nan
  62.93,   49.32, 8.859716765625e-01,  47.0, 1.968396898271e-01, nan
 185.39,   25.93, 8.885358109375e-01,   4.0, 2.316089453125e-02, nan
 220.10,  241.63, 8.890023468750e-01,   6.0, 2.373750000003e-05, nan
 223.79,  182.94, 8.899030250000e-01,   4.0, 1.386865312500e-02, nan
 235.76,   41.31, 8.935955953125e-01,   3.0, 7.385910104167e-02, nan
 232.67,   51.33, 8.936031250000e-01,   2.0, 2.259189765625e-02, nan
 225.16,   74.41, 8.940118578125e-01,  10.0, 4.405236359375e-02, nan
  11.99,  143.45, 8.978922093750e-01,   2.0, 1.726250000000e-05, nan
 168.19,  214.12, 8.988475859375e-01,   5.0, 1.201896187500e-01, nan
 156.73,   94.28, 8.996638906250e-01,   3.0, 6.101603750000e-02, nan
 186.38,   52.80, 9.018581140625e-01,   2.0, 9.494843750002e-05, nan
  87.20,  199.31, 9.033622796875e-01,   2.0, 8.734374999930e-07, nan
   1.42,   65.49, 9.045457984375e-01,   2.0, 7.523437500212e-07, nan
 112.58,  182.36, 9.048684156250e-01,  17.0, 6.290239365809e-02, nan
 150.70,  243.38, 9.060540203125e-01,   6.0, 9.974368203125e-02, nan
 178.07,  163.19, 9.061096390625e-01,   6.0, 1.384905382812e-01, nan
 116.03,  221.25, 9.065787140625e-01,   2.0, 4.398437499775e-07, nan
   0.21,  240.28, 9.070464812500e-01,  11.0, 6.063466335227e-03, nan
 249.26,  194.55, 9.070970171875e-01,  53.0, 1.415267671580e-01, nan
 243.64,  199.85, 9.071006546875e-01,  31.0, 1.118526536794e-01, nan
